cik,company_name,year,sic_code,sector_name,company_MAD,sector_median_MAD,sector_mean_MAD,sector_std_MAD,z_score_vs_sector,percentile_in_sector,deviation_from_median,is_outlier,is_extreme_outlier,sector_company_count,sector_rank
0000098362,TIMKEN CO,2014,3562,Industrial Machinery & Equipment,1.4602,1.2464,1.2916,0.4001,0.4213,66.32,0.2137,False,False,22,16
0000098362,TIMKEN CO,2015,3562,Industrial Machinery & Equipment,1.0523,1.1545,1.2246,0.4116,-0.4187,33.77,-0.1022,False,False,23,9
0000098362,TIMKEN CO,2016,3562,Industrial Machinery & Equipment,1.0906,1.1902,1.2887,0.3486,-0.5683,28.49,-0.0996,False,False,23,7
0000098362,TIMKEN CO,2017,3562,Industrial Machinery & Equipment,0.7902,1.3544,1.3629,0.3658,-1.5655,5.87,-0.5642,False,False,24,1
0000098362,TIMKEN CO,2018,3562,Industrial Machinery & Equipment,0.7684,1.1132,1.1874,0.3243,-1.2921,9.82,-0.3448,False,False,25,3
0000098362,TIMKEN CO,2019,3562,Industrial Machinery & Equipment,1.3444,1.334,1.2997,0.3705,0.1206,54.8,0.0104,False,False,25,14
0000098362,TIMKEN CO,2020,3562,Industrial Machinery & Equipment,1.6456,1.3772,1.4134,0.377,0.6161,73.11,0.2684,False,False,27,22
0000098362,TIMKEN CO,2021,3562,Industrial Machinery & Equipment,1.0495,1.3175,1.3714,0.4952,-0.6501,25.78,-0.268,False,False,28,8
0000098362,TIMKEN CO,2022,3562,Industrial Machinery & Equipment,1.1288,1.4757,1.4179,0.3937,-0.7343,23.14,-0.3469,False,False,28,8
0000098362,TIMKEN CO,2023,3562,Industrial Machinery & Equipment,1.1749,1.3986,1.4838,0.4421,-0.6987,24.24,-0.2237,False,False,28,6
0000098362,TIMKEN CO,2024,3562,Industrial Machinery & Equipment,1.1327,1.4824,1.4535,0.391,-0.8206,20.6,-0.3497,False,False,28,8
0001158324,"COGENT COMMUNICATIONS HOLDINGS, INC.",2014,4899,Communications,2.8025,1.548,1.7158,0.5937,1.8302,96.64,1.2545,False,False,5,5
0001158324,"COGENT COMMUNICATIONS HOLDINGS, INC.",2015,4899,Communications,1.9383,1.338,1.603,0.8215,0.4082,65.84,0.6002,False,False,6,5
0001158324,"COGENT COMMUNICATIONS HOLDINGS, INC.",2016,4899,Communications,1.7785,1.2624,1.5203,0.904,0.2857,61.24,0.5161,False,False,6,5
0001158324,"COGENT COMMUNICATIONS HOLDINGS, INC.",2017,4899,Communications,2.6602,1.4379,1.7481,0.7336,1.2433,89.31,1.2223,False,False,6,5
0001158324,"COGENT COMMUNICATIONS HOLDINGS, INC.",2018,4899,Communications,2.5588,1.3778,1.5733,0.4892,2.0145,97.8,1.181,True,False,6,6
0001158324,"COGENT COMMUNICATIONS HOLDINGS, INC.",2019,4899,Communications,2.4672,1.4651,1.6265,0.4916,1.71,95.64,1.0021,False,False,7,7
0001158324,"COGENT COMMUNICATIONS HOLDINGS, INC.",2020,4899,Communications,2.6626,1.482,1.5028,0.5706,2.0324,97.89,1.1805,True,False,8,8
0001158324,"COGENT COMMUNICATIONS HOLDINGS, INC.",2021,4899,Communications,2.3297,1.6665,1.7307,0.439,1.3647,91.38,0.6632,False,False,8,7
0001158324,"COGENT COMMUNICATIONS HOLDINGS, INC.",2022,4899,Communications,2.2245,1.9297,1.8444,0.5263,0.7223,76.5,0.2948,False,False,8,6
0001158324,"COGENT COMMUNICATIONS HOLDINGS, INC.",2023,4899,Communications,2.1682,1.8693,1.8351,0.5498,0.6059,72.77,0.2989,False,False,8,6
0001158324,"COGENT COMMUNICATIONS HOLDINGS, INC.",2024,4899,Communications,1.8717,1.8392,1.7868,0.4513,0.188,57.46,0.0325,False,False,8,5
0000923120,GREENBRIER COMPANIES INC,2014,3743,Transportation Equipment,0.9741,1.2476,1.3082,0.4125,-0.81,20.9,-0.2735,False,False,15,4
0000923120,GREENBRIER COMPANIES INC,2015,3743,Transportation Equipment,0.5953,1.2333,1.3462,0.4697,-1.5988,5.49,-0.638,False,False,15,2
0000923120,GREENBRIER COMPANIES INC,2016,3743,Transportation Equipment,0.4725,1.1557,1.2632,0.4318,-1.8312,3.35,-0.6832,False,False,15,1
0000923120,GREENBRIER COMPANIES INC,2017,3743,Transportation Equipment,1.5668,1.2318,1.21,0.4559,0.7827,78.31,0.335,False,False,16,13
0000923120,GREENBRIER COMPANIES INC,2018,3743,Transportation Equipment,1.2904,1.2809,1.2502,0.4894,0.0821,53.27,0.0095,False,False,16,9
0000923120,GREENBRIER COMPANIES INC,2019,3743,Transportation Equipment,0.6863,1.2311,1.3009,0.4892,-1.2564,10.45,-0.5448,False,False,16,2
0000923120,GREENBRIER COMPANIES INC,2020,3743,Transportation Equipment,1.1059,1.2754,1.3659,0.4555,-0.5707,28.41,-0.1695,False,False,16,6
0000923120,GREENBRIER COMPANIES INC,2021,3743,Transportation Equipment,1.3564,1.2763,1.3516,0.4339,0.011,50.44,0.0801,False,False,16,9
0000923120,GREENBRIER COMPANIES INC,2022,3743,Transportation Equipment,1.1415,1.3186,1.4005,0.4197,-0.6172,26.86,-0.1771,False,False,16,7
0000923120,GREENBRIER COMPANIES INC,2023,3743,Transportation Equipment,1.2999,1.3136,1.36,0.3727,-0.1614,43.59,-0.0137,False,False,16,8
0000923120,GREENBRIER COMPANIES INC,2024,3743,Transportation Equipment,1.2056,1.5002,1.4398,0.3977,-0.5889,27.8,-0.2946,False,False,16,4
0000723254,CINTAS CORP,2014,2320,Apparel & Other Finished Products,0.5951,1.3384,1.1841,0.307,-1.9187,2.75,-0.7433,False,False,5,1
0000723254,CINTAS CORP,2015,2320,Apparel & Other Finished Products,0.6463,1.3576,1.2794,0.4873,-1.2992,9.69,-0.7113,False,False,5,1
0000723254,CINTAS CORP,2016,2320,Apparel & Other Finished Products,1.1981,1.1981,1.3552,0.5064,-0.3102,37.82,0.0,False,False,5,3
0000723254,CINTAS CORP,2017,2320,Apparel & Other Finished Products,1.2614,1.2614,1.2902,0.4298,-0.067,47.33,0.0,False,False,5,3
0000723254,CINTAS CORP,2018,2320,Apparel & Other Finished Products,1.1622,1.1622,1.1523,0.3703,0.0267,51.07,0.0,False,False,5,3
0000723254,CINTAS CORP,2019,2320,Apparel & Other Finished Products,1.248,1.248,1.2074,0.3337,0.1216,54.84,0.0,False,False,5,3
0000723254,CINTAS CORP,2020,2320,Apparel & Other Finished Products,0.9934,1.0745,1.154,0.3739,-0.4295,33.38,-0.0811,False,False,5,2
0000723254,CINTAS CORP,2021,2320,Apparel & Other Finished Products,1.2008,1.214,1.3333,0.3762,-0.3521,36.24,-0.0132,False,False,5,2
0000723254,CINTAS CORP,2022,2320,Apparel & Other Finished Products,1.1267,1.4501,1.347,0.2677,-0.823,20.53,-0.3234,False,False,5,2
0000723254,CINTAS CORP,2023,2320,Apparel & Other Finished Products,1.3516,1.3961,1.5325,0.3239,-0.5586,28.82,-0.0445,False,False,5,2
0000723254,CINTAS CORP,2024,2320,Apparel & Other Finished Products,1.6446,1.3632,1.4288,0.1774,1.216,88.8,0.2814,False,False,5,5
0001474098,Pebblebrook Hotel Trust,2014,6798,Holding & Investment Offices,1.961,1.3512,1.5222,0.5922,0.7409,77.06,0.6098,False,False,34,27
0001474098,Pebblebrook Hotel Trust,2015,6798,Holding & Investment Offices,1.1955,1.3685,1.5017,0.5406,-0.5664,28.56,-0.173,False,False,34,12
0001474098,Pebblebrook Hotel Trust,2016,6798,Holding & Investment Offices,0.9485,1.2439,1.3544,0.4945,-0.8208,20.59,-0.2954,False,False,34,7
0001474098,Pebblebrook Hotel Trust,2017,6798,Holding & Investment Offices,1.3459,1.266,1.3465,0.5684,-0.001,49.96,0.0799,False,False,35,19
0001474098,Pebblebrook Hotel Trust,2018,6798,Holding & Investment Offices,1.3913,1.4241,1.4123,0.4786,-0.0439,48.25,-0.0328,False,False,36,17
0001474098,Pebblebrook Hotel Trust,2019,6798,Holding & Investment Offices,1.2894,1.489,1.565,0.5192,-0.5309,29.77,-0.1996,False,False,36,14
0001474098,Pebblebrook Hotel Trust,2020,6798,Holding & Investment Offices,0.8158,1.603,1.6008,0.5311,-1.4779,6.97,-0.7873,False,False,36,2
0001474098,Pebblebrook Hotel Trust,2021,6798,Holding & Investment Offices,0.8719,1.6365,1.6225,0.5162,-1.4543,7.29,-0.7646,False,False,38,3
0001474098,Pebblebrook Hotel Trust,2022,6798,Holding & Investment Offices,1.1906,1.5338,1.5203,0.4835,-0.6819,24.77,-0.3431,False,False,38,11
0001474098,Pebblebrook Hotel Trust,2023,6798,Holding & Investment Offices,0.7624,1.3933,1.527,0.635,-1.204,11.43,-0.6309,False,False,38,2
0001474098,Pebblebrook Hotel Trust,2024,6798,Holding & Investment Offices,0.9322,1.4158,1.4984,0.517,-1.0951,13.67,-0.4836,False,False,38,7
0001984060,Atlas Energy Solutions Inc.,2023,1311,Oil & Gas Extraction,1.2928,1.3004,1.4258,0.5692,-0.2337,40.76,-0.0076,False,False,9,4
0001984060,Atlas Energy Solutions Inc.,2024,1311,Oil & Gas Extraction,1.5286,1.4003,1.3022,0.3344,0.6771,75.08,0.1283,False,False,9,7
0000080172,NATIONAL PRESTO INDUSTRIES INC,2014,3480,Fabricated Metal Products,1.9901,1.4973,1.5278,0.2943,1.5707,94.19,0.4928,False,False,11,11
0000080172,NATIONAL PRESTO INDUSTRIES INC,2015,3480,Fabricated Metal Products,1.8714,1.4392,1.3951,0.3158,1.5083,93.43,0.4322,False,False,11,11
0000080172,NATIONAL PRESTO INDUSTRIES INC,2016,3480,Fabricated Metal Products,1.7417,1.4723,1.4727,0.378,0.7116,76.16,0.2694,False,False,11,9
0000080172,NATIONAL PRESTO INDUSTRIES INC,2017,3480,Fabricated Metal Products,1.6958,1.4584,1.3643,0.367,0.9033,81.68,0.2374,False,False,11,10
0000080172,NATIONAL PRESTO INDUSTRIES INC,2018,3480,Fabricated Metal Products,1.4546,1.3895,1.3181,0.3371,0.4049,65.72,0.0651,False,False,11,8
0000080172,NATIONAL PRESTO INDUSTRIES INC,2019,3480,Fabricated Metal Products,1.7869,1.471,1.4079,0.3829,0.9898,83.89,0.3159,False,False,12,10
0000080172,NATIONAL PRESTO INDUSTRIES INC,2020,3480,Fabricated Metal Products,2.0209,1.2043,1.2072,0.395,2.0597,98.03,0.8166,True,False,12,12
0000080172,NATIONAL PRESTO INDUSTRIES INC,2021,3480,Fabricated Metal Products,1.7855,1.2416,1.2188,0.3064,1.8493,96.78,0.544,False,False,12,12
0000080172,NATIONAL PRESTO INDUSTRIES INC,2022,3480,Fabricated Metal Products,1.7299,1.3127,1.3372,0.2808,1.3984,91.9,0.4172,False,False,12,11
0000080172,NATIONAL PRESTO INDUSTRIES INC,2023,3480,Fabricated Metal Products,1.9323,1.3671,1.4967,0.4227,1.0306,84.86,0.5652,False,False,13,11
0000080172,NATIONAL PRESTO INDUSTRIES INC,2024,3480,Fabricated Metal Products,2.2742,1.3965,1.5503,0.3762,1.9243,97.28,0.8777,False,False,13,13
0000062709,"MARSH & MCLENNAN COMPANIES, INC.",2021,6411,Insurance Agents & Brokers,1.2591,1.2646,1.3346,0.1994,-0.3784,35.26,-0.0055,False,False,4,2
0000062709,"MARSH & MCLENNAN COMPANIES, INC.",2022,6411,Insurance Agents & Brokers,1.5857,1.4854,1.5385,0.5134,0.092,53.66,0.1003,False,False,4,3
0000062709,"MARSH & MCLENNAN COMPANIES, INC.",2023,6411,Insurance Agents & Brokers,1.3913,1.4428,1.3627,0.4483,0.0638,52.54,-0.0515,False,False,4,2
0000062709,"MARSH & MCLENNAN COMPANIES, INC.",2024,6411,Insurance Agents & Brokers,1.2487,1.2817,1.3212,0.471,-0.154,43.88,-0.033,False,False,4,2
0000906553,BOYD GAMING CORP,2017,7011,Hotels & Lodging Places,0.7194,1.1444,1.2245,0.4487,-1.1257,13.01,-0.425,False,False,3,1
0000906553,BOYD GAMING CORP,2018,7011,Hotels & Lodging Places,0.8894,0.8894,1.2137,0.4703,-0.6896,24.52,0.0,False,False,3,2
0000906553,BOYD GAMING CORP,2019,7011,Hotels & Lodging Places,0.5872,0.7342,1.0513,0.5556,-0.8353,20.18,-0.147,False,False,3,1
0000906553,BOYD GAMING CORP,2020,7011,Hotels & Lodging Places,0.8538,0.9992,1.3194,0.5589,-0.8332,20.24,-0.1454,False,False,3,1
0000906553,BOYD GAMING CORP,2021,7011,Hotels & Lodging Places,1.6559,1.6559,1.6972,0.4186,-0.0987,46.07,0.0,False,False,3,2
0000906553,BOYD GAMING CORP,2022,7011,Hotels & Lodging Places,1.4562,1.4993,1.7844,0.434,-0.7562,22.48,-0.0431,False,False,3,1
0000906553,BOYD GAMING CORP,2023,7011,Hotels & Lodging Places,1.738,1.738,1.6796,0.4193,0.1393,55.54,0.0,False,False,3,2
0000906553,BOYD GAMING CORP,2024,7011,Hotels & Lodging Places,1.5184,1.7054,1.9996,0.5536,-0.8693,19.24,-0.187,False,False,3,1
0000097476,TEXAS INSTRUMENTS INC,2014,3674,Electronic & Electrical Equipment,2.6091,1.5739,1.5907,0.5006,2.0341,97.9,1.0352,True,False,14,14
0000097476,TEXAS INSTRUMENTS INC,2015,3674,Electronic & Electrical Equipment,2.1363,1.656,1.6387,0.624,0.7975,78.74,0.4802,False,False,14,10
0000097476,TEXAS INSTRUMENTS INC,2016,3674,Electronic & Electrical Equipment,1.9232,1.6647,1.5967,0.5577,0.5854,72.09,0.2585,False,False,14,9
0000097476,TEXAS INSTRUMENTS INC,2017,3674,Electronic & Electrical Equipment,1.5928,1.5047,1.5486,0.4408,0.1002,53.99,0.0881,False,False,14,9
0000097476,TEXAS INSTRUMENTS INC,2018,3674,Electronic & Electrical Equipment,1.5946,1.4438,1.4638,0.3925,0.3332,63.05,0.1508,False,False,14,9
0000097476,TEXAS INSTRUMENTS INC,2019,3674,Electronic & Electrical Equipment,1.3999,1.4608,1.5108,0.3806,-0.2914,38.54,-0.061,False,False,14,7
0000097476,TEXAS INSTRUMENTS INC,2020,3674,Electronic & Electrical Equipment,1.4779,1.4779,1.5254,0.5852,-0.0812,46.76,0.0,False,False,15,8
0000097476,TEXAS INSTRUMENTS INC,2021,3674,Electronic & Electrical Equipment,1.4179,1.3264,1.4626,0.5639,-0.0793,46.84,0.0915,False,False,15,9
0000097476,TEXAS INSTRUMENTS INC,2022,3674,Electronic & Electrical Equipment,1.2143,1.2229,1.3996,0.4743,-0.3905,34.81,-0.0086,False,False,15,7
0000097476,TEXAS INSTRUMENTS INC,2023,3674,Electronic & Electrical Equipment,0.893,1.223,1.4116,0.5561,-0.9325,17.56,-0.33,False,False,15,2
0000097476,TEXAS INSTRUMENTS INC,2024,3674,Electronic & Electrical Equipment,1.3709,1.2939,1.3686,0.5583,0.0042,50.17,0.077,False,False,16,10
0000921825,FIRST INDUSTRIAL REALTY TRUST INC,2014,6798,Holding & Investment Offices,1.2765,1.3512,1.5222,0.5922,-0.4149,33.91,-0.0747,False,False,34,15
0000921825,FIRST INDUSTRIAL REALTY TRUST INC,2015,6798,Holding & Investment Offices,1.9603,1.3685,1.5017,0.5406,0.8484,80.19,0.5918,False,False,34,28
0000921825,FIRST INDUSTRIAL REALTY TRUST INC,2016,6798,Holding & Investment Offices,1.1651,1.2439,1.3544,0.4945,-0.3828,35.09,-0.0788,False,False,34,15
0000921825,FIRST INDUSTRIAL REALTY TRUST INC,2017,6798,Holding & Investment Offices,1.463,1.266,1.3465,0.5684,0.205,58.12,0.197,False,False,35,22
0000921825,FIRST INDUSTRIAL REALTY TRUST INC,2018,6798,Holding & Investment Offices,1.5532,1.4241,1.4123,0.4786,0.2944,61.58,0.1291,False,False,36,22
0000921825,FIRST INDUSTRIAL REALTY TRUST INC,2019,6798,Holding & Investment Offices,0.9597,1.489,1.565,0.5192,-1.1659,12.18,-0.5294,False,False,36,3
0000921825,FIRST INDUSTRIAL REALTY TRUST INC,2020,6798,Holding & Investment Offices,1.491,1.603,1.6008,0.5311,-0.2066,41.81,-0.112,False,False,36,15
0000921825,FIRST INDUSTRIAL REALTY TRUST INC,2021,6798,Holding & Investment Offices,1.896,1.6365,1.6225,0.5162,0.5298,70.19,0.2595,False,False,38,29
0000921825,FIRST INDUSTRIAL REALTY TRUST INC,2022,6798,Holding & Investment Offices,1.7669,1.5338,1.5203,0.4835,0.51,69.5,0.2331,False,False,38,26
0000921825,FIRST INDUSTRIAL REALTY TRUST INC,2023,6798,Holding & Investment Offices,1.6943,1.3933,1.527,0.635,0.2634,60.39,0.301,False,False,38,24
0000921825,FIRST INDUSTRIAL REALTY TRUST INC,2024,6798,Holding & Investment Offices,1.47,1.4158,1.4984,0.517,-0.0549,47.81,0.0542,False,False,38,22
0001623925,Antero Midstream Corp,2017,4922,"Electric, Gas & Sanitary Services",2.7096,1.0483,0.9979,0.4896,3.496,99.98,1.6613,True,True,21,21
0001623925,Antero Midstream Corp,2018,4922,"Electric, Gas & Sanitary Services",1.9062,0.9015,0.9656,0.3937,2.3894,99.16,1.0047,True,False,21,21
0001623925,Antero Midstream Corp,2019,4922,"Electric, Gas & Sanitary Services",1.1068,1.0446,1.0865,0.4179,0.0485,51.94,0.0622,False,False,21,14
0001623925,Antero Midstream Corp,2020,4922,"Electric, Gas & Sanitary Services",2.1068,1.1442,1.1346,0.3967,2.4508,99.29,0.9626,True,False,21,21
0001623925,Antero Midstream Corp,2021,4922,"Electric, Gas & Sanitary Services",1.3664,1.1401,1.1109,0.3647,0.7006,75.82,0.2263,False,False,21,16
0001623925,Antero Midstream Corp,2022,4922,"Electric, Gas & Sanitary Services",1.7045,1.1618,1.2285,0.4636,1.0267,84.77,0.5427,False,False,21,19
0001623925,Antero Midstream Corp,2023,4922,"Electric, Gas & Sanitary Services",1.7915,1.0936,1.178,0.5297,1.1582,87.66,0.6979,False,False,22,20
0001623925,Antero Midstream Corp,2024,4922,"Electric, Gas & Sanitary Services",1.7667,1.0848,1.127,0.388,1.6486,95.04,0.6819,False,False,22,22
0000354963,SHENANDOAH TELECOMMUNICATIONS CO/VA/,2014,4813,Communications,1.7172,1.548,1.7158,0.5937,0.0023,50.09,0.1692,False,False,5,4
0000354963,SHENANDOAH TELECOMMUNICATIONS CO/VA/,2015,4813,Communications,1.1548,1.338,1.603,0.8215,-0.5456,29.27,-0.1832,False,False,6,2
0000354963,SHENANDOAH TELECOMMUNICATIONS CO/VA/,2016,4813,Communications,1.1073,1.2624,1.5203,0.904,-0.4568,32.39,-0.1551,False,False,6,3
0000354963,SHENANDOAH TELECOMMUNICATIONS CO/VA/,2017,4813,Communications,0.9503,1.4379,1.7481,0.7336,-1.0874,13.84,-0.4876,False,False,6,1
0000354963,SHENANDOAH TELECOMMUNICATIONS CO/VA/,2018,4813,Communications,1.4534,1.3778,1.5733,0.4892,-0.2451,40.32,0.0756,False,False,6,4
0000354963,SHENANDOAH TELECOMMUNICATIONS CO/VA/,2019,4813,Communications,1.2951,1.4651,1.6265,0.4916,-0.6742,25.01,-0.17,False,False,7,3
0000354963,SHENANDOAH TELECOMMUNICATIONS CO/VA/,2020,4813,Communications,1.4186,1.482,1.5028,0.5706,-0.1476,44.13,-0.0635,False,False,8,4
0000354963,SHENANDOAH TELECOMMUNICATIONS CO/VA/,2021,4813,Communications,2.3673,1.6665,1.7307,0.439,1.4503,92.65,0.7008,False,False,8,8
0000354963,SHENANDOAH TELECOMMUNICATIONS CO/VA/,2022,4813,Communications,2.6338,1.9297,1.8444,0.5263,1.5001,93.32,0.7041,False,False,8,8
0000354963,SHENANDOAH TELECOMMUNICATIONS CO/VA/,2023,4813,Communications,2.5652,1.8693,1.8351,0.5498,1.328,90.79,0.6959,False,False,8,8
0000354963,SHENANDOAH TELECOMMUNICATIONS CO/VA/,2024,4813,Communications,1.8068,1.8392,1.7868,0.4513,0.0442,51.76,-0.0324,False,False,8,4
0000711404,"COOPER COMPANIES, INC.",2014,3851,Measuring & Analyzing Instruments,0.8482,1.4235,1.4778,0.6335,-0.9939,16.01,-0.5753,False,False,17,5
0000711404,"COOPER COMPANIES, INC.",2015,3851,Measuring & Analyzing Instruments,1.5196,1.4259,1.3836,0.4116,0.3304,62.94,0.0937,False,False,17,11
0000711404,"COOPER COMPANIES, INC.",2016,3851,Measuring & Analyzing Instruments,1.2242,1.5224,1.6525,0.5242,-0.817,20.7,-0.2982,False,False,18,4
0000711404,"COOPER COMPANIES, INC.",2017,3851,Measuring & Analyzing Instruments,1.6931,1.5538,1.6043,0.5483,0.162,56.44,0.1394,False,False,18,10
0000711404,"COOPER COMPANIES, INC.",2018,3851,Measuring & Analyzing Instruments,1.5763,1.5384,1.5315,0.3443,0.13,55.17,0.0379,False,False,19,13
0000711404,"COOPER COMPANIES, INC.",2019,3851,Measuring & Analyzing Instruments,1.7644,1.7644,1.6308,0.4582,0.2916,61.47,0.0,False,False,19,10
0000711404,"COOPER COMPANIES, INC.",2020,3851,Measuring & Analyzing Instruments,1.7543,1.5232,1.7999,1.3383,-0.0341,48.64,0.2311,False,False,20,15
0000711404,"COOPER COMPANIES, INC.",2021,3851,Measuring & Analyzing Instruments,1.4611,1.6722,1.7595,0.6198,-0.4814,31.51,-0.2111,False,False,20,8
0000711404,"COOPER COMPANIES, INC.",2022,3851,Measuring & Analyzing Instruments,1.3692,1.3692,1.583,0.573,-0.373,35.46,0.0,False,False,21,11
0000711404,"COOPER COMPANIES, INC.",2023,3851,Measuring & Analyzing Instruments,1.8251,1.4948,1.5609,0.4956,0.5332,70.3,0.3303,False,False,21,14
0000711404,"COOPER COMPANIES, INC.",2024,3851,Measuring & Analyzing Instruments,2.1718,1.6624,1.6861,0.4311,1.1267,87.01,0.5095,False,False,22,19
0001020710,DXP ENTERPRISES INC,2014,5084,Wholesale Trade - Durable Goods,2.5584,2.2157,2.0411,0.5089,1.0166,84.53,0.3427,False,False,3,3
0001020710,DXP ENTERPRISES INC,2015,5084,Wholesale Trade - Durable Goods,2.4114,2.335,2.0929,0.3977,0.801,78.84,0.0764,False,False,3,3
0001020710,DXP ENTERPRISES INC,2016,5084,Wholesale Trade - Durable Goods,2.8426,1.693,2.0392,0.5699,1.4097,92.07,1.1496,False,False,3,3
0001020710,DXP ENTERPRISES INC,2017,5084,Wholesale Trade - Durable Goods,3.0892,1.8512,2.1582,0.6709,1.3877,91.74,1.238,False,False,3,3
0001020710,DXP ENTERPRISES INC,2018,5084,Wholesale Trade - Durable Goods,2.5929,1.8755,1.9181,0.5344,1.2627,89.66,0.7174,False,False,3,3
0001020710,DXP ENTERPRISES INC,2019,5084,Wholesale Trade - Durable Goods,2.4864,1.9257,2.0658,0.3029,1.3886,91.75,0.5607,False,False,3,3
0001020710,DXP ENTERPRISES INC,2020,5084,Wholesale Trade - Durable Goods,2.3801,1.7634,1.9046,0.3453,1.3769,91.57,0.6167,False,False,3,3
0001020710,DXP ENTERPRISES INC,2021,5084,Wholesale Trade - Durable Goods,1.7291,1.7291,1.833,0.3241,-0.3205,37.43,0.0,False,False,3,2
0001020710,DXP ENTERPRISES INC,2022,5084,Wholesale Trade - Durable Goods,1.7053,1.7053,1.8044,0.445,-0.2226,41.19,0.0,False,False,3,2
0001020710,DXP ENTERPRISES INC,2023,5084,Wholesale Trade - Durable Goods,1.4279,1.6282,1.7064,0.2652,-1.0503,14.68,-0.2003,False,False,3,1
0001020710,DXP ENTERPRISES INC,2024,5084,Wholesale Trade - Durable Goods,1.8029,1.8029,1.6274,0.25,0.7021,75.87,0.0,False,False,3,2
0001002047,"NetApp, Inc.",2014,3572,Industrial Machinery & Equipment,0.6805,1.2464,1.2916,0.4001,-1.5274,6.33,-0.566,False,False,22,1
0001002047,"NetApp, Inc.",2015,3572,Industrial Machinery & Equipment,1.0457,1.1545,1.2246,0.4116,-0.4347,33.19,-0.1088,False,False,23,7
0001002047,"NetApp, Inc.",2016,3572,Industrial Machinery & Equipment,1.6557,1.1902,1.2887,0.3486,1.0529,85.38,0.4655,False,False,23,20
0001002047,"NetApp, Inc.",2017,3572,Industrial Machinery & Equipment,1.6876,1.3544,1.3629,0.3658,0.8878,81.27,0.3332,False,False,24,20
0001002047,"NetApp, Inc.",2018,3572,Industrial Machinery & Equipment,1.7554,1.1132,1.1874,0.3243,1.7512,96.0,0.6422,False,False,25,23
0001002047,"NetApp, Inc.",2019,3572,Industrial Machinery & Equipment,1.6371,1.334,1.2997,0.3705,0.9107,81.88,0.3031,False,False,25,21
0001002047,"NetApp, Inc.",2020,3572,Industrial Machinery & Equipment,1.5479,1.3772,1.4134,0.377,0.3569,63.94,0.1707,False,False,27,18
0001002047,"NetApp, Inc.",2021,3572,Industrial Machinery & Equipment,1.3494,1.3175,1.3714,0.4952,-0.0445,48.23,0.0319,False,False,28,16
0001002047,"NetApp, Inc.",2022,3572,Industrial Machinery & Equipment,1.2664,1.4757,1.4179,0.3937,-0.3848,35.02,-0.2093,False,False,28,11
0001002047,"NetApp, Inc.",2023,3572,Industrial Machinery & Equipment,1.5185,1.3986,1.4838,0.4421,0.0785,53.13,0.1199,False,False,28,18
0001002047,"NetApp, Inc.",2024,3572,Industrial Machinery & Equipment,1.4761,1.4824,1.4535,0.391,0.0577,52.3,-0.0063,False,False,28,14
0000024741,CORNING INC /NY,2014,3357,Primary Metal Industries,0.8057,1.09,1.1354,0.2979,-1.1068,13.42,-0.2844,False,False,6,1
0000024741,CORNING INC /NY,2015,3357,Primary Metal Industries,0.6935,1.2013,1.1003,0.2386,-1.7049,4.41,-0.5078,False,False,6,1
0000024741,CORNING INC /NY,2016,3357,Primary Metal Industries,0.9564,0.9798,1.1634,0.3474,-0.5957,27.57,-0.0234,False,False,7,2
0000024741,CORNING INC /NY,2017,3357,Primary Metal Industries,1.193,1.1275,1.1327,0.2165,0.2783,60.96,0.0655,False,False,7,6
0000024741,CORNING INC /NY,2018,3357,Primary Metal Industries,1.2214,1.1541,1.2331,0.1596,-0.0732,47.08,0.0673,False,False,7,5
0000024741,CORNING INC /NY,2019,3357,Primary Metal Industries,1.5703,1.3017,1.4314,0.2985,0.4653,67.91,0.2686,False,False,7,5
0000024741,CORNING INC /NY,2020,3357,Primary Metal Industries,2.1025,1.3234,1.3823,0.3444,2.0909,98.17,0.7791,True,False,7,7
0000024741,CORNING INC /NY,2021,3357,Primary Metal Industries,1.9407,1.4099,1.3776,0.3699,1.5224,93.6,0.5308,False,False,7,7
0000024741,CORNING INC /NY,2022,3357,Primary Metal Industries,1.7755,1.1412,1.2598,0.4069,1.2676,89.75,0.6343,False,False,7,6
0000024741,CORNING INC /NY,2023,3357,Primary Metal Industries,1.647,1.603,1.5827,0.296,0.2173,58.6,0.044,False,False,7,5
0000024741,CORNING INC /NY,2024,3357,Primary Metal Industries,1.7821,1.5637,1.5284,0.5033,0.5041,69.29,0.2184,False,False,7,5
0000066004,MIDDLESEX WATER CO,2014,4941,"Electric, Gas & Sanitary Services",1.2205,0.8028,0.8617,0.3582,1.0018,84.18,0.4177,False,False,20,19
0000066004,MIDDLESEX WATER CO,2015,4941,"Electric, Gas & Sanitary Services",1.1927,0.9302,0.9394,0.3465,0.731,76.76,0.2625,False,False,20,18
0000066004,MIDDLESEX WATER CO,2016,4941,"Electric, Gas & Sanitary Services",0.8614,0.9535,0.8569,0.2696,0.0169,50.67,-0.0921,False,False,20,9
0000066004,MIDDLESEX WATER CO,2017,4941,"Electric, Gas & Sanitary Services",1.4798,1.0483,0.9979,0.4896,0.9842,83.75,0.4315,False,False,21,20
0000066004,MIDDLESEX WATER CO,2018,4941,"Electric, Gas & Sanitary Services",1.204,0.9015,0.9656,0.3937,0.6056,72.76,0.3025,False,False,21,16
0000066004,MIDDLESEX WATER CO,2019,4941,"Electric, Gas & Sanitary Services",1.7313,1.0446,1.0865,0.4179,1.5431,93.86,0.6867,False,False,21,20
