symbol,year_2014_stock_annual_return,year_2014_stock_volatility,year_2014_stock_max_drawdown,year_2014_stock_sharpe_ratio,year_2014_stock_avg_volume,year_2014_stock_trading_days,year_2014_stock_volume_benford_MAD,year_2014_stock_volume_benford_chi_square,year_2014_stock_volume_benford_p_value,year_2015_stock_annual_return,year_2015_stock_volatility,year_2015_stock_max_drawdown,year_2015_stock_sharpe_ratio,year_2015_stock_avg_volume,year_2015_stock_trading_days,year_2015_stock_volume_benford_MAD,year_2015_stock_volume_benford_chi_square,year_2015_stock_volume_benford_p_value,year_2016_stock_annual_return,year_2016_stock_volatility,year_2016_stock_max_drawdown,year_2016_stock_sharpe_ratio,year_2016_stock_avg_volume,year_2016_stock_trading_days,year_2016_stock_volume_benford_MAD,year_2016_stock_volume_benford_chi_square,year_2016_stock_volume_benford_p_value,year_2017_stock_annual_return,year_2017_stock_volatility,year_2017_stock_max_drawdown,year_2017_stock_sharpe_ratio,year_2017_stock_avg_volume,year_2017_stock_trading_days,year_2017_stock_volume_benford_MAD,year_2017_stock_volume_benford_chi_square,year_2017_stock_volume_benford_p_value,year_2018_stock_annual_return,year_2018_stock_volatility,year_2018_stock_max_drawdown,year_2018_stock_sharpe_ratio,year_2018_stock_avg_volume,year_2018_stock_trading_days,year_2018_stock_volume_benford_MAD,year_2018_stock_volume_benford_chi_square,year_2018_stock_volume_benford_p_value,year_2019_stock_annual_return,year_2019_stock_volatility,year_2019_stock_max_drawdown,year_2019_stock_sharpe_ratio,year_2019_stock_avg_volume,year_2019_stock_trading_days,year_2019_stock_volume_benford_MAD,year_2019_stock_volume_benford_chi_square,year_2019_stock_volume_benford_p_value,year_2020_stock_annual_return,year_2020_stock_volatility,year_2020_stock_max_drawdown,year_2020_stock_sharpe_ratio,year_2020_stock_avg_volume,year_2020_stock_trading_days,year_2020_stock_volume_benford_MAD,year_2020_stock_volume_benford_chi_square,year_2020_stock_volume_benford_p_value,year_2021_stock_annual_return,year_2021_stock_volatility,year_2021_stock_max_drawdown,year_2021_stock_sharpe_ratio,year_2021_stock_avg_volume,year_2021_stock_trading_days,year_2021_stock_volume_benford_MAD,year_2021_stock_volume_benford_chi_square,year_2021_stock_volume_benford_p_value,year_2022_stock_annual_return,year_2022_stock_volatility,year_2022_stock_max_drawdown,year_2022_stock_sharpe_ratio,year_2022_stock_avg_volume,year_2022_stock_trading_days,year_2022_stock_volume_benford_MAD,year_2022_stock_volume_benford_chi_square,year_2022_stock_volume_benford_p_value,year_2023_stock_annual_return,year_2023_stock_volatility,year_2023_stock_max_drawdown,year_2023_stock_sharpe_ratio,year_2023_stock_avg_volume,year_2023_stock_trading_days,year_2023_stock_volume_benford_MAD,year_2023_stock_volume_benford_chi_square,year_2023_stock_volume_benford_p_value,year_2024_stock_annual_return,year_2024_stock_volatility,year_2024_stock_max_drawdown,year_2024_stock_sharpe_ratio,year_2024_stock_avg_volume,year_2024_stock_trading_days,year_2024_stock_volume_benford_MAD,year_2024_stock_volume_benford_chi_square,year_2024_stock_volume_benford_p_value
TREE,48.28221599753051,37.424543386692434,-32.6330939642817,1.2366808465587777,114876.98412698413,252,4.6228,61.6095,0.0,88.5931527070692,70.86759089918033,-35.34183256418709,1.2219006122313485,281639.28571428574,252,3.1455,25.3311,0.0014,15.314596857373463,65.09536016296613,-37.44453302532188,0.20453987540802282,547001.5873015873,252,3.7861,37.8577,0.0,246.16168529643048,42.323793659371816,-15.25066693699971,5.768898867182843,196364.14342629482,251,6.8302,117.8899,0.0,-35.4680360546014,56.469679561339895,-53.76304245543852,-0.6635071483609526,238497.609561753,251,5.5907,70.113,0.0,36.43271320763055,39.63504173268901,-34.49254684170811,0.8687442147747799,166134.12698412698,252,6.1578,107.9724,0.0,-10.805962937684825,66.85462584334186,-60.04429219545692,-0.191549392074867,199703.16205533597,253,4.8689,56.4558,0.0,-55.19006003686425,55.3228103664887,-69.69774132435442,-1.0337518947068283,294668.25396825396,252,5.1296,68.6033,0.0,-83.11030186944632,77.93467686434306,-87.1280724982204,-1.0920723007242785,251613.94422310757,251,6.1773,141.4433,0.0,40.37036647848966,80.9114219560818,-77.30727473963759,0.47422682176215913,291827.2,250,5.5444,89.9844,0.0,31.757906157927952,76.19371675591783,-38.26423710025909,0.3905559070343777,251577.38095238095,252,4.9974,59.706,0.0
AJG,5.219054034688393,14.766299063288116,-11.04651418508031,0.21800005681122805,833599.6031746032,252,6.0697,93.0661,0.0,-9.947506067472103,15.415248782086936,-17.337483221918497,-0.7750446480860905,1001580.5555555555,252,7.0037,171.551,0.0,33.515107363138256,17.138449433035362,-10.096713972149297,1.8388540623979113,1218665.4761904762,252,6.7392,139.7818,0.0,24.370265323196875,11.936329659241048,-5.977780678407375,1.8741326657209008,892458.5657370518,251,8.4617,205.1636,0.0,21.314162713239167,18.26224752972144,-11.503359241291314,1.0576005325634623,991003.5856573705,251,7.0849,186.9246,0.0,35.10306853480563,15.969871339175205,-6.409011451588007,2.0728450362403046,943605.5555555555,252,7.8855,197.005,0.0,31.736434339664417,40.39121713131944,-37.22027843065051,0.7362104054202099,1027982.6086956522,253,6.484,109.5085,0.0,43.02886859324702,18.5711576417248,-9.308872548473826,2.20927900052204,993904.7619047619,252,7.1801,208.8083,0.0,14.434394992047226,26.692289148008303,-18.802551735777755,0.46584221095083717,926808.3665338645,251,7.6009,221.7694,0.0,21.33489100893122,19.105434489912483,-12.776691161882574,1.0120100131268877,857310.0,250,9.2333,240.0723,0.0,27.27636893270759,17.17984429422874,-11.460378272220307,1.471280443513608,1026971.4285714285,252,7.6961,194.9605,0.0
VC,31.61718406848271,22.14847650435498,-21.922616431468033,1.337210894061232,603242.4603174604,252,6.3201,96.5899,0.0,8.223054902046403,17.621575633906584,-13.311545128340304,0.35314974275468886,651116.2698412698,252,7.4365,152.583,0.0,21.577602697969073,28.150076812857165,-21.210998843566212,0.6954724432235747,607443.253968254,252,3.6386,46.8624,0.0,54.608338216089535,21.595430213486843,-10.822552194667818,2.4360866023976877,297809.1633466135,251,6.1068,108.0241,0.0,-51.99107713304044,37.37525908359973,-57.36842372950319,-1.4445673008520157,517691.6334661355,251,4.9222,79.736,0.0,41.95081092146198,52.12485277422453,-50.582881732689025,0.7664445805632557,543284.9206349206,252,7.0125,118.9737,0.0,39.68395183171358,62.55751211244377,-55.07842438950531,0.6023889147634052,335306.7193675889,253,7.3939,127.6317,0.0,-9.531950032393809,41.69136181780918,-34.96624252425491,-0.27660286278937857,250126.9841269841,252,6.4524,135.5311,0.0,14.242057162079208,52.147688093816534,-28.66206615700275,0.2347574285566616,319575.2988047809,251,7.0229,134.5545,0.0,-5.607622536466879,32.45908717002809,-35.01868462429611,-0.23437573880671445,298956.4,250,7.1667,146.0353,0.0,-29.821223346841215,30.495204329564995,-32.376204907041625,-1.0434828703866283,279779.3650793651,252,8.2912,184.5439,0.0
WAL,19.108808973960755,27.120866259339437,-15.678603065410405,0.6308356381525648,420799.6031746032,252,6.7631,141.0944,0.0,29.692607768626793,25.03631991638327,-18.022930363041723,1.1060973761764923,619480.5555555555,252,7.9074,142.3924,0.0,38.65640566854179,32.068636669911314,-22.105300042689727,1.1430609303991706,869017.8571428572,252,6.246,113.1444,0.0,14.778019535064994,24.74448914932142,-15.635555789610283,0.5163985992176124,638983.266932271,251,6.8927,112.4046,0.0,-30.56092703441588,26.342619841038793,-40.6407726562233,-1.23605500253584,749920.717131474,251,6.6602,111.8361,0.0,44.40228170088434,28.02081137005018,-17.119209182811595,1.5132424661409225,777322.619047619,252,6.9515,151.8589,0.0,6.368437361007473,76.97694187439203,-61.963614054825335,0.05674994686247368,869947.0355731226,253,4.6932,63.8598,0.0,84.52289936098751,37.1246450261089,-19.305910920306133,2.222860294097117,718127.7777777778,252,8.1861,168.8411,0.0,-44.64494760618549,44.973485748562155,-53.01202291256142,-1.0371654949533633,838226.6932270917,251,6.3946,122.343,0.0,16.146957990288325,106.99224035961363,-77.3113407183538,0.13222414955270326,4236423.6,250,2.0333,11.9229,0.1547,31.89086144179803,40.2059319945504,-20.693256507149744,0.7434440630763018,1261691.2698412698,252,5.2319,93.8893,0.0
FTV,,,,,,0,,,,,,,,,0,,,,10.64004484923046,21.143850121329592,-11.378769899861824,0.4086315784330364,2999261.8174603176,126,4.3801,27.6713,0.0005,35.24229352780395,12.920090375067407,-4.3536278837118285,2.5729149381147827,2103503.370517928,251,8.6009,158.2571,0.0,-6.183133818358141,23.43958613222811,-27.100647376865123,-0.3491159686948053,4688168.302788844,251,5.8719,99.9498,0.0,13.84905576994142,22.437550231620605,-27.730225336608484,0.5280904398040246,2708625.6785714286,252,6.5406,135.8694,0.0,9.57078559918151,46.275997915303066,-47.0382716515264,0.163600698855549,3809045.418972332,253,6.4289,98.2321,0.0,11.297842350645126,20.73087423940909,-9.56158285518177,0.4485021829407495,3037415.103174603,252,6.4884,129.3638,0.0,-12.277692680345107,29.73364635227675,-27.32700069841238,-0.48018640267616697,3191949.466135458,251,5.5756,81.7336,0.0,15.049059396390637,22.478205897229817,-18.96583487556542,0.5805205031064684,2646590.58,250,6.3444,149.8124,0.0,4.207478636947074,21.595393521844166,-22.258747920933768,0.1022198847506143,2704962.111111111,252,5.4432,80.717,0.0
CYTK,19.196435698897478,97.84547112846327,-76.36643581727688,0.1757509622118323,767647.619047619,252,2.2298,17.071,0.0294,41.92673270785927,63.49121009718365,-32.55813736318509,0.6288544925627484,436617.0634920635,252,6.0556,85.5864,0.0,21.499996185302717,48.74622460872798,-41.79245420519077,0.40003090171236066,357957.9365079365,252,7.1938,134.0531,0.0,-34.2741946027877,58.34881369727408,-57.35294117647059,-0.6216783564955726,596630.2788844622,251,5.2684,77.3392,0.0,-27.771426609584264,61.718576102124366,-41.194032485088286,-0.48237384090524293,338888.04780876497,251,6.6687,124.6777,0.0,55.57183855748513,61.730396901556695,-44.210527654279744,0.8678356408904634,583894.0476190476,252,3.851,37.5705,0.0,96.96682759204833,89.1631931024643,-47.30662737809368,1.065090025240736,1116667.5889328064,253,6.0986,111.5059,0.0,133.02660059075154,66.18429897265773,-31.307887837157793,1.979723327505239,1116834.9206349207,252,6.6869,122.4039,0.0,-0.3913050112516984,63.89032698784279,-35.347826584525734,-0.03742827942806932,1169565.737051793,251,6.45,109.6072,0.0,88.25253830050801,99.20162626652666,-41.19448764133199,0.8694669789865328,1268658.0,250,5.3667,90.2599,0.0,-44.07988661479368,50.53661654586609,-57.09790703519717,-0.9118118656197025,1961891.6666666667,252,6.1035,86.8336,0.0
EAT,31.320769319445535,22.255569618722593,-18.96837173051437,1.3174575992330169,952905.1587301587,252,6.1007,136.4514,0.0,-16.517557981910365,22.495026640207886,-29.614209755155684,-0.8231845322117491,1145446.4285714286,252,7.8774,158.5153,0.0,7.627596064597182,27.750783170709692,-13.708739148099285,0.2027905313510928,1310213.492063492,252,7.7892,141.0824,0.0,-17.84560333704416,29.999662880113416,-37.41408525855449,-0.6615275450378372,1431676.4940239044,251,7.4962,138.9775,0.0,15.426220090428444,35.02989852946636,-19.524163305338284,0.38327887473423916,1328518.7250996016,251,8.293,154.5228,0.0,-2.947738471548691,32.63581983257862,-26.136130520270157,-0.1516045405609705,993736.5079365079,252,6.8273,179.3848,0.0,35.25406847941978,116.30993564507986,-83.17042368542397,0.2859090953406997,2283709.090909091,253,3.0024,26.459,0.0009,-31.709595180751716,47.84226320539866,-56.7313835947311,-0.7045986732698679,1028574.6031746032,252,7.3483,164.2108,0.0,-15.290678528043241,62.984198543826174,-49.192803559633326,-0.2745240699698973,1038627.8884462152,251,8.3092,205.6725,0.0,33.189397729631374,36.807720704650826,-29.669258687968608,0.8473602041239802,1059220.0,250,7.9444,187.7832,0.0,214.4520899590312,40.919591969708165,-20.620636466126882,5.1919405774208265,1404432.9365079366,252,9.2443,190.9328,0.0
ADMA,48.933334350585916,41.503177249241816,-18.888886769612633,1.130837142147793,6427.777777777777,252,1.1774,4.7244,0.7866,-29.519652146246166,38.48885826570552,-32.31440935283826,-0.8189292581414639,15366.666666666666,252,1.5799,7.9686,0.4365,-35.02538310657952,65.69601707849658,-47.84883797007547,-0.5635864205030864,38782.93650793651,252,1.0834,5.9538,0.6524,-35.54216815556994,65.65017754561838,-62.27106358265395,-0.5718517383975542,70408.76494023904,251,1.6782,12.1872,0.143,-27.57575335034101,73.54678018152563,-68.32116632839073,-0.4021352570070798,206839.0438247012,251,2.315,14.8513,0.0621,52.67176239385368,68.02045370554852,-39.12213365345731,0.744948903357878,857534.9206349206,252,5.0115,60.6226,0.0,-50.44472487828534,106.8432101305296,-67.32026252429895,-0.490856880977406,3594989.723320158,253,3.7567,60.2005,0.0,-33.17535370979893,61.46549865665456,-63.050846923394175,-0.5722780174010785,4074530.5555555555,252,3.4101,39.729,0.0,163.94558087928445,70.57818392136912,-32.547168644266414,2.294555794460614,2762608.764940239,251,5.2034,74.3196,0.0,16.79586859402527,44.15858909100071,-33.18872376348423,0.3350620773579152,2175752.4,250,7.5222,126.0398,0.0,276.92305273860666,65.65203555754026,-24.61389766798085,4.1875785023855405,3526624.206349206,252,5.9593,114.3758,0.0
FCF,9.242427565599703,22.676279270995508,-12.127725505010693,0.3193834173167578,428177.38095238095,252,7.124,124.5587,0.0,2.369183834363311,25.016612804619804,-14.914488388341596,0.014757546804862957,358243.25396825396,252,7.8993,147.9154,0.0,65.73714619955649,25.13779711001237,-11.646148721372438,2.5355104077186628,280556.34920634923,252,5.3811,119.3201,0.0,3.3197618889343583,23.72608569971853,-15.832788950432963,0.055624931378799446,443743.42629482073,251,8.0697,168.2446,0.0,-13.156436498864876,30.109198341587863,-34.72031375822333,-0.5033822663398608,550506.374501992,251,6.6532,114.0688,0.0,22.51989777876177,21.18096860433783,-14.345682862383702,0.9687893958994549,363588.49206349207,252,8.3402,179.4527,0.0,-21.439117343656374,61.14686198649731,-50.58958933972486,-0.3833249423140028,566108.300395257,253,8.2649,190.9624,0.0,52.84111422288529,30.762879521587628,-19.168564850231206,1.6526773505454164,469081.34920634923,252,8.172,194.4867,0.0,-11.217708060472084,24.72282551323045,-25.082120803870534,-0.5346358187658854,488072.90836653387,251,8.9212,206.634,0.0,14.028659337508193,33.913854248082885,-29.519027945288208,0.35468275736274235,618678.4,250,7.9444,154.3541,0.0,12.477241594789511,32.47416795883741,-18.702553344967882,0.32263310358158903,516624.6031746032,252,9.3596,239.5983,0.0
HAYW,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,54.29411495433134,47.99672598680332,-25.33131606478659,1.0895350438842346,938964.8780487805,205,4.1748,37.7354,0.0,-62.579620603161025,52.81048312070088,-67.63535094416412,-1.2228560843793308,1495364.940239044,251,6.0405,93.2477,0.0,36.82093516693381,40.63664548401989,-30.5555550299414,0.8568850787801107,2190110.0,250,6.1667,98.2484,0.0,15.483385394059818,35.55480309918341,-22.372664189695964,0.3792282397527746,1565444.0476190476,252,6.1578,93.2039,0.0
TTWO,59.89731653575452,34.85859342678149,-15.498655559145757,1.660919470470447,2063627.380952381,252,5.4513,77.9875,0.0,23.98576398441187,31.51456470327507,-22.295079465772286,0.6976381933692727,1698743.253968254,252,6.8051,114.9999,0.0,44.24935193682138,29.69134714829526,-10.960619636209715,1.4229516675617442,1558414.6825396826,252,6.6196,110.2332,0.0,123.03940686031667,30.31598905095074,-14.207693252947129,3.9925930391679154,1935532.669322709,251,6.1058,104.122,0.0,-8.805807099459988,40.93286518556406,-28.42959764856087,-0.2639885346523681,2365644.621513944,251,6.9188,108.3361,0.0,17.709833468534214,33.39502940062084,-23.06363886052912,0.47042430417031333,1859341.2698412698,252,6.3681,109.5013,0.0,70.2080522358538,41.945510087833924,-23.191961044038674,1.626110925651544,1817467.9841897234,253,4.9104,69.2597,0.0,-11.954423657751974,29.34493738948582,-31.916188950359235,-0.47553087173230063,1295742.4603174604,252,8.3624,189.9788,0.0,-41.699794581724575,44.06873447248472,-48.55964660005816,-0.9916280806522706,2371167.729083665,251,7.3614,130.4415,0.0,56.09542817914005,28.676431961139233,-13.357218728749615,1.8864072159481795,1682126.4,250,8.8556,182.4661,0.0,15.584583812825258,23.40987230571008,-20.005900184850866,0.5802929480103034,1586309.5238095238,252,9.173,217.7841,0.0
NWBI,-4.057655845149171,15.921911731255006,-12.415733577602698,-0.38046033336925744,485186.1111111111,252,6.9787,132.392,0.0,12.097705304529487,16.485111100948487,-5.937052798094009,0.6125348651091896,632244.4444444445,252,8.8785,229.2484,0.0,43.66320471237652,17.8084908336098,-10.098697076683255,2.3395134995799833,540788.0952380953,252,8.9187,201.86,0.0,-4.43328541490999,18.133030922709786,-17.795236919088158,-0.3547826859354743,478522.7091633466,251,8.1015,185.7787,0.0,5.841524026158676,18.57242612636863,-16.15345461523584,0.20684018339987276,457688.84462151397,251,7.1844,153.2094,0.0,1.4596379408043014,16.383835330522206,-14.784221996659772,-0.032981414198483376,479837.3015873016,252,7.155,146.9512,0.0,-17.333643326549055,49.87101246921358,-43.8083570283363,-0.3876729661039891,733915.8102766798,253,7.9769,170.8412,0.0,18.51888778578406,23.033481148709008,-16.827281523572278,0.7171685286793881,613227.380952381,252,9.4947,214.0319,0.0,3.943067109863369,21.890530214880215,-16.83873011496064,0.08876290755819874,861064.5418326693,251,9.2585,238.2306,0.0,-4.101358078348037,29.46016163371804,-30.3580658118833,-0.2071053836773539,702369.6,250,8.8556,205.6356,0.0,11.678231910071272,28.498540088779283,-16.993851769314873,0.3396044807881888,711920.6349206349,252,9.0097,230.5194,0.0
APLE,,,,,,0,,,,15.791743260270136,24.625712377674798,-14.029371297186902,0.5600545904521108,1388898.7421383648,159,4.6627,44.0822,0.0,7.758394487473587,19.255561333068727,-14.043851737659393,0.2990509800191777,897161.9047619047,252,5.8933,101.2686,0.0,2.8059274332657456,12.85457665419548,-11.606108728677047,0.06269575847935115,1056534.6613545816,251,7.9551,196.7123,0.0,-22.003811813761626,15.79086876011935,-26.71845965170398,-1.5201071061007412,1392166.533864542,251,10.1131,236.3501,0.0,22.487139663496542,14.844832300181304,-8.981001508459832,1.3800856250323776,1218046.8253968253,252,10.4788,259.037,0.0,-18.15116782969652,83.41723024601824,-69.31460843904892,-0.24157080941510156,2705111.067193676,253,4.5843,60.9706,0.0,29.01787571122556,30.478537479029953,-13.923782938504303,0.8864557799013347,2000556.746031746,252,9.142,178.2881,0.0,0.7830991886385851,32.1302740598934,-23.918707048195234,-0.03787396301360562,1801519.5219123506,251,8.5124,170.1107,0.0,14.416049249148069,25.61956987367891,-22.727658364340222,0.48463144816120024,2091569.2,250,7.3222,121.7678,0.0,-2.669759525682653,21.400546111314167,-16.58552878524464,-0.2182074934626933,2010051.9841269841,252,8.9656,167.9781,0.0
HPE,,,,,,0,,,,-7.824001581958746,47.58115102633068,-22.23529383980004,-0.2064683466047783,21822075.115384616,52,4.1325,9.7663,0.2818,54.73389089920613,34.88772478156682,-20.290816255800195,1.5115313832981296,19203572.476190478,252,7.9074,134.7259,0.0,8.298749376309548,23.859741368178877,-13.431232477703755,0.2639906811693285,15350680.717131475,251,6.6602,122.6321,0.0,-7.227237508228324,33.01253666589103,-35.138525409751054,-0.27950707337682484,11586779.6812749,251,8.0274,153.703,0.0,21.45070038337817,27.558229346145914,-23.3760186279596,0.7058037052768196,9786843.650793651,252,7.5328,175.5789,0.0,-23.433933098417985,54.924022468230994,-51.04971152273281,-0.46307484330976323,11108143.47826087,253,8.5031,167.1045,0.0,40.6977040841921,28.29857911170634,-20.082963486280356,1.3674786967725856,10175000.396825397,252,7.6129,179.8653,0.0,2.0951495697897475,34.74116477305077,-30.5910410777457,0.0027388134626837994,11843131.075697212,251,9.5487,204.2245,0.0,9.034141751495609,28.653807461903273,-18.761467411574525,0.24548715771360805,11993972.8,250,8.8111,174.8221,0.0,29.517431845222852,38.61666543701764,-26.28204667907615,0.7125791813926237,15221264.682539683,252,7.8672,149.6969,0.0
ONL,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,-0.6386454056096246,37.30377193704767,-6.013842222835037,-0.07073401076069454,906011.1111111111,27,,,,-52.41401200300925,33.98966802896826,-53.782299475537684,-1.6008986012053428,570480.4780876494,251,5.3961,67.362,0.0,-26.726604230524625,42.828564655259086,-50.94547605713291,-0.6707346945141477,623843.6,250,6.4556,140.6291,0.0,-28.05623437347529,48.46030520370419,-45.46229040502535,-0.6202237944464672,389779.7619047619,252,7.1056,121.9866,0.0
VTLE,-60.91389547913406,60.49373901481584,-76.1458991485615,-1.0400067263775097,122396.74206349206,252,3.7409,44.6297,0.0,-26.697246306533113,76.87725304042756,-55.379746835443036,-0.37328657270626003,191207.77380952382,252,6.4665,96.3667,0.0,65.96244009537102,78.87386178998693,-51.87793254862799,0.8109459666838714,196935.04365079364,252,8.7892,174.5742,0.0,-28.791947332804636,43.71974921878039,-37.60683910736188,-0.7043029267783987,177011.06772908368,251,7.7332,141.1757,0.0,-67.32852006689079,62.288774115258065,-73.6111107431812,-1.1130178920941116,226730.5219123506,251,6.122,90.5005,0.0,-23.262033176441165,63.51526455234089,-50.35799885540878,-0.39773168472948006,271871.9246031746,252,7.3212,168.4671,0.0,-64.31159331402442,189.8363221058222,-88.57666651407877,-0.34930930276377636,495767.1027667984,253,5.3791,70.2047,0.0,195.76980469143967,86.8812433308161,-60.4575867201989,2.230283514171476,669120.9682539683,252,8.0979,160.0306,0.0,-24.426811468177387,79.01212764911169,-57.40199504207416,-0.334465255581236,795478.123505976,251,8.6387,225.7559,0.0,-6.070614512044062,49.27973968514738,-34.61786691750259,-0.1637714517894764,711839.788,250,10.2111,254.4794,0.0,-31.60804976235136,41.61805661191808,-54.45319336543063,-0.8075352983379597,898232.2182539683,252,7.6079,176.3577,0.0
SMTC,10.545305150154755,28.02211036206565,-21.071692343708083,0.30494866516987185,555050.0,252,6.748,108.993,0.0,-32.5730561782157,33.51470423947692,-51.87290793674568,-1.0315787342527747,572624.2063492064,252,5.4824,92.19,0.0,66.84293755495857,34.6430400532284,-22.72286685597227,1.8717450158914628,455075.79365079367,252,6.2319,113.649,0.0,7.378337059100798,30.44104886615637,-20.82825675022542,0.1766804121220772,486811.15537848603,251,7.9244,180.6322,0.0,31.810344648039905,40.675576080357665,-30.975812274391203,0.732880699443502,550560.1593625498,251,5.9767,117.1154,0.0,14.626218367977506,38.78817500228481,-30.22074184765538,0.3255172063968919,553563.0952380953,252,6.3071,115.5866,0.0,33.847002452568425,60.83518347654168,-50.90049268372031,0.5234964478219873,475841.8972332016,253,6.2575,108.6436,0.0,24.93677988746697,39.298205378628964,-29.183769932392067,0.5836597286434964,376730.15873015876,252,6.9293,116.9151,0.0,-68.11513729306074,53.4518684983944,-71.49366674639742,-1.31174342942131,803406.374501992,251,4.5777,47.8284,0.0,-24.291639795833294,57.69312443541242,-61.34139419601635,-0.45571530495400436,1656376.4,250,4.8111,56.2222,0.0,185.81330969772222,62.91665964132013,-32.41125669112868,2.921536374397791,1856387.6984126985,252,5.2217,66.4195,0.0
LCII,1.1087131829769474,25.11973688786413,-24.354286004672293,-0.035481534739070134,119781.3492063492,252,6.9074,131.9548,0.0,25.745582946728877,24.642304107897402,-16.27535700079652,0.9636104985458263,119730.15873015873,252,7.4365,132.3699,0.0,86.96564298840708,27.63178196919934,-17.821593335542353,3.074924486705808,199476.9841269841,252,7.8192,128.1624,0.0,13.807445359205273,28.02056385197911,-24.176132551902143,0.42138500215695357,154729.88047808764,251,7.2644,139.605,0.0,-47.78932123677485,40.92205127864024,-52.64303669549606,-1.2166868395173287,208228.28685258963,251,6.8302,101.7664,0.0,64.6588915438506,33.03339829118817,-13.289296074158582,1.8968345609348096,187046.03174603175,252,8.203,183.2316,0.0,23.549869680822855,58.16736343686375,-50.250610792122544,0.37048042764072675,135171.5415019763,253,7.4448,137.8031,0.0,24.282558854221627,34.88370822554588,-18.324414851362796,0.6387669197939159,161944.44444444444,252,6.5444,94.7431,0.0,-39.54092684467383,49.85336938727392,-41.62591347434264,-0.8332621717495787,194604.780876494,251,7.5385,134.1006,0.0,37.96648866566916,37.505396946866206,-21.684295818097915,0.9589683510515243,207737.6,250,7.7889,126.5394,0.0,-14.6853646311948,37.29577775667888,-21.446123950208914,-0.447379452442356,226922.22222222222,252,7.9956,134.7679,0.0
UA,,,,,,0,,,,,,,,,0,,,,-38.918897927395285,39.31424220226356,-47.69609072400176,-1.040816142833839,1467804.8527918782,197,3.9553,29.2144,0.0003,-48.291927109961826,48.90922661279603,-61.2371878811032,-1.0282707495686312,4579089.0796812745,251,6.9889,121.1389,0.0,15.748029829730568,52.477983017833665,-32.72807957613949,0.2619771004738989,3535021.207171315,251,5.5756,81.2732,0.0,16.595741128394355,40.11777032602806,-37.51537452851968,0.3638223413160319,2261413.623015873,252,8.5247,152.7331,0.0,-22.661121146280855,66.6239666842496,-64.24494186397546,-0.3701539006699661,5104857.324110672,253,4.8107,63.0533,0.0,19.787519341825423,38.90042563566636,-24.613344681341705,0.4572577047978803,3296053.5317460317,252,5.5575,93.7804,0.0,-50.63641268987461,61.042137572206364,-67.4903878422387,-0.862296354343937,4120578.462151394,251,7.7004,140.5046,0.0,-6.074240056229236,40.64902625976891,-46.60107667950742,-0.19863304977173488,3208831.208,250,8.4111,178.0673,0.0,-9.356009075550014,49.75360182761341,-28.222995647323913,-0.22824496435245806,3269807.4007936507,252,8.7321,196.495,0.0
HQY,44.602273927986104,48.71962518900905,-19.61147786253804,0.8744376370448145,213054.20560747664,107,4.3216,24.253,0.0021,1.497971337879155,39.59373853034804,-28.289472679194212,-0.012679496323289782,363638.8888888889,252,3.0132,25.0821,0.0015,62.2747359712289,42.81280011404444,-36.443731189566094,1.4078671754865244,417899.20634920633,252,5.0774,67.3761,0.0,16.098535560544583,37.53015182234465,-25.46356239351483,0.3756589002699056,536179.282868526,251,5.9767,100.5926,0.0,28.362384245653693,42.80704905134523,-45.84826954641108,0.6158421295061273,670972.5099601593,251,5.1481,68.7777,0.0,25.308744594823786,46.538559229901786,-38.480652746098976,0.5008480060518834,907003.1746031746,252,6.6869,123.9708,0.0,-3.5155722014219295,71.01931664781276,-53.79003834003235,-0.07766298609678043,894490.5138339921,253,6.8488,133.3609,0.0,-35.800320233051366,46.64559193961903,-56.576200933819095,-0.810372827554262,667190.0793650794,252,5.0855,63.9445,0.0,31.596923972774267,39.08360673298415,-26.56050761034534,0.7572720750921969,778334.2629482072,251,7.1915,149.9128,0.0,9.225703819492297,40.7139274549613,-24.313903447476584,0.177474988810292,679754.0,250,7.7889,153.5306,0.0,45.00528880666214,32.25878163522316,-21.80814188181196,1.3331343165082508,643298.0158730159,252,8.3183,172.6381,0.0
