iShares Russell 3000 ETF
Fund Holdings as of,"May 07, 2026"
Inception Date,"May 22, 2000"
Shares Outstanding,"46,650,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"KOD","KODIAK SCIENCES INC","Health Care","Equity","632,835.84","0.00","632,835.84","14,488.00","43.68","United States","NASDAQ","USD","1.00","USD","-"
"WU","WESTERN UNION","Financials","Equity","633,463.80","0.00","633,463.80","69,996.00","9.05","United States","NYSE","USD","1.00","USD","-"
"LION","LIONSGATE STUDIOS CORP","Communication","Equity","631,132.40","0.00","631,132.40","50,980.00","12.38","United States","NYSE","USD","1.00","USD","-"
"IDYA","IDEAYA BIOSCIENCES INC","Health Care","Equity","629,413.12","0.00","629,413.12","22,288.00","28.24","United States","NASDAQ","USD","1.00","USD","-"
"GPGI","GPGI INC CLASS A","Information Technology","Equity","626,852.42","0.00","626,852.42","48,443.00","12.94","United States","NYSE","USD","1.00","USD","-"
"WAY","WAYSTAR HOLDING CORP","Health Care","Equity","628,241.02","0.00","628,241.02","29,902.00","21.01","United States","NASDAQ","USD","1.00","USD","-"
"IBRX","IMMUNITYBIO INC","Health Care","Equity","623,314.24","0.00","623,314.24","80,324.00","7.76","United States","NASDAQ","USD","1.00","USD","-"
"DRH","DIAMONDROCK HOSPITALITY","Real Estate","Equity","620,838.40","0.00","620,838.40","58,240.00","10.66","United States","NASDAQ","USD","1.00","USD","-"
"ACHC","ACADIA HEALTHCARE COMPANY INC","Health Care","Equity","616,930.12","0.00","616,930.12","25,222.00","24.46","United States","NASDAQ","USD","1.00","USD","-"
"NHC","NATIONAL HEALTHCARE CORP","Health Care","Equity","616,940.58","0.00","616,940.58","3,599.00","171.42","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"ATRO","ASTRONICS CORP","Industrials","Equity","615,103.45","0.00","615,103.45","7,891.00","77.95","United States","NASDAQ","USD","1.00","USD","-"
"BUSE","FIRST BUSEY CORP","Financials","Equity","615,372.37","0.00","615,372.37","23,143.00","26.59","United States","NASDAQ","USD","1.00","USD","-"
"NWN","NORTHWEST NATURAL HOLDING COMPANY","Utilities","Equity","613,924.08","0.00","613,924.08","12,232.00","50.19","United States","NYSE","USD","1.00","USD","-"
"WERN","WERNER ENTERPRISES INC","Industrials","Equity","610,892.96","0.00","610,892.96","16,792.00","36.38","United States","NASDAQ","USD","1.00","USD","-"
"DHT","DHT HOLDINGS INC","Energy","Equity","610,865.34","0.00","610,865.34","32,117.00","19.02","Bermuda","NYSE","USD","1.00","USD","-"
"MZTI","MARZETTI","Consumer Staples","Equity","607,841.12","0.00","607,841.12","5,197.00","116.96","United States","NASDAQ","USD","1.00","USD","-"
"BLX","BANCO LATINOAMERICANO DE COMERCIO","Financials","Equity","606,050.40","0.00","606,050.40","11,190.00","54.16","Panama","NYSE","USD","1.00","USD","-"
"IVT","INVENTRUST PROPERTIES CORP","Real Estate","Equity","601,571.66","0.00","601,571.66","19,001.00","31.66","United States","NYSE","USD","1.00","USD","-"
"NOG","NORTHERN OIL AND GAS INC","Energy","Equity","599,374.71","0.00","599,374.71","25,047.00","23.93","United States","NYSE","USD","1.00","USD","-"
"HURN","HURON CONSULTING GROUP INC","Industrials","Equity","600,316.58","0.00","600,316.58","4,811.00","124.78","United States","NASDAQ","USD","1.00","USD","-"
"AMR","ALPHA METALLURGICAL RESOURCE INC","Materials","Equity","598,665.85","0.00","598,665.85","3,095.00","193.43","United States","NYSE","USD","1.00","USD","-"
"FRME","FIRST MERCHANTS CORP","Financials","Equity","595,213.43","0.00","595,213.43","14,693.00","40.51","United States","NASDAQ","USD","1.00","USD","-"
"CUBI","CUSTOMERS BANCORP INC","Financials","Equity","592,739.28","0.00","592,739.28","7,608.00","77.91","United States","NYSE","USD","1.00","USD","-"
"XRAY","DENTSPLY SIRONA INC","Health Care","Equity","592,914.08","0.00","592,914.08","54,098.00","10.96","United States","NASDAQ","USD","1.00","USD","-"
"DXC","DXC TECHNOLOGY","Information Technology","Equity","591,000.09","0.00","591,000.09","49,209.00","12.01","United States","NYSE","USD","1.00","USD","-"
"ALRM","ALARM.COM HOLDINGS INC","Information Technology","Equity","588,064.00","0.00","588,064.00","12,512.00","47.00","United States","NASDAQ","USD","1.00","USD","-"
"THR","THERMON GROUP HOLDINGS INC","Industrials","Equity","587,226.80","0.00","587,226.80","8,990.00","65.32","United States","NYSE","USD","1.00","USD","-"
"AUPH","AURINIA PHARMACEUTICALS INC","Health Care","Equity","585,085.30","0.00","585,085.30","38,645.00","15.14","United States","NASDAQ","USD","1.00","USD","-"
"VAC","MARRIOTT VACATIONS WORLDWIDE CORP","Consumer Discretionary","Equity","583,254.00","0.00","583,254.00","7,560.00","77.15","United States","NYSE","USD","1.00","USD","-"
"CPRI","CAPRI HOLDINGS LTD","Consumer Discretionary","Equity","583,464.42","0.00","583,464.42","31,218.00","18.69","United States","NYSE","USD","1.00","USD","-"
"ZD","ZIFF DAVIS INC","Communication","Equity","580,050.83","0.00","580,050.83","13,393.00","43.31","United States","NASDAQ","USD","1.00","USD","-"
"CNS","COHEN & STEERS INC","Financials","Equity","580,460.40","0.00","580,460.40","8,164.00","71.10","United States","NYSE","USD","1.00","USD","-"
"SHO","SUNSTONE HOTEL INVESTORS REIT INC","Real Estate","Equity","581,100.75","0.00","581,100.75","56,145.00","10.35","United States","NYSE","USD","1.00","USD","-"
"AAMI","ACADIAN ASSET MANAGEMENT INC","Financials","Equity","581,738.32","0.00","581,738.32","8,744.00","66.53","United States","NYSE","USD","1.00","USD","-"
"FUN","SIX FLAGS ENTERTAINMENT CORP","Consumer Discretionary","Equity","576,670.12","0.00","576,670.12","25,337.00","22.76","United States","NYSE","USD","1.00","USD","-"
"PTON","PELOTON INTERACTIVE CLASS A INC","Consumer Discretionary","Equity","577,003.04","0.00","577,003.04","101,944.00","5.66","United States","NASDAQ","USD","1.00","USD","-"
"CALY","CALLAWAY GOLF COMPANY","Consumer Discretionary","Equity","577,374.07","0.00","577,374.07","39,091.00","14.77","United States","NYSE","USD","1.00","USD","-"
"EPAC","ENERPAC TOOL GROUP CORP CLASS A","Industrials","Equity","577,560.54","0.00","577,560.54","16,251.00","35.54","United States","NYSE","USD","1.00","USD","-"
"FWONA","LIBERTY MEDIA FORMULA ONE SERIES A","Communication","Equity","577,685.40","0.00","577,685.40","6,740.00","85.71","United States","NASDAQ","USD","1.00","USD","-"
"APAM","ARTISAN PARTNERS ASSET MANAGEMENT","Financials","Equity","577,952.87","0.00","577,952.87","15,367.00","37.61","United States","NYSE","USD","1.00","USD","-"
"BBT","BEACON FINANCIAL CORP","Financials","Equity","574,307.68","0.00","574,307.68","19,886.00","28.88","United States","NYSE","USD","1.00","USD","-"
"SPSC","SPS COMMERCE INC","Information Technology","Equity","576,001.32","0.00","576,001.32","10,077.00","57.16","United States","NASDAQ","USD","1.00","USD","-"
"FBK","FB FINANCIAL CORP","Financials","Equity","576,016.65","0.00","576,016.65","10,665.00","54.01","United States","NYSE","USD","1.00","USD","-"
"RH","RH","Consumer Discretionary","Equity","572,823.90","0.00","572,823.90","4,286.00","133.65","United States","NYSE","USD","1.00","USD","-"
"EFSC","ENTERPRISE FINANCIAL SERVICES CORP","Financials","Equity","571,180.40","0.00","571,180.40","9,590.00","59.56","United States","NASDAQ","USD","1.00","USD","-"
"CXT","CRANE NXT","Information Technology","Equity","568,640.92","0.00","568,640.92","12,959.00","43.88","United States","NYSE","USD","1.00","USD","-"
"IRON","DISC MEDICINE INC","Health Care","Equity","570,088.26","0.00","570,088.26","8,442.00","67.53","United States","NASDAQ","USD","1.00","USD","-"
"ZG","ZILLOW GROUP INC CLASS A","Real Estate","Equity","567,455.40","0.00","567,455.40","12,885.00","44.04","United States","NASDAQ","USD","1.00","USD","-"
"HLIO","HELIOS TECHNOLOGIES INC","Industrials","Equity","567,836.94","0.00","567,836.94","8,353.00","67.98","United States","NYSE","USD","1.00","USD","-"
"CASH","PATHWARD FINANCIAL INC","Financials","Equity","564,960.15","0.00","564,960.15","6,453.00","87.55","United States","NASDAQ","USD","1.00","USD","-"
"GTM","ZOOMINFO TECHNOLOGIES INC","Communication","Equity","562,575.39","0.00","562,575.39","84,853.00","6.63","United States","NASDAQ","USD","1.00","USD","-"
"PENG","PENGUIN SOLUTIONS INC","Information Technology","Equity","562,871.20","0.00","562,871.20","14,440.00","38.98","United States","NASDAQ","USD","1.00","USD","-"
"DCO","DUCOMMUN INC","Industrials","Equity","561,290.50","0.00","561,290.50","4,075.00","137.74","United States","NYSE","USD","1.00","USD","-"
"ADMA","ADMA BIOLOGICS INC","Health Care","Equity","561,425.48","0.00","561,425.48","66,284.00","8.47","United States","NASDAQ","USD","1.00","USD","-"
"LBTYK","LIBERTY GLOBAL LTD CLASS C","Communication","Equity","561,843.35","0.00","561,843.35","47,095.00","11.93","United States","NASDAQ","USD","1.00","USD","-"
"SYBT","STOCK YARDS BANCORP INC","Financials","Equity","562,255.06","0.00","562,255.06","7,781.00","72.26","United States","NASDAQ","USD","1.00","USD","-"
"GRAL","GRAIL INC","Health Care","Equity","558,666.68","0.00","558,666.68","8,879.00","62.92","United States","NASDAQ","USD","1.00","USD","-"
"ADNT","ADIENT PLC","Consumer Discretionary","Equity","558,741.60","0.00","558,741.60","25,560.00","21.86","United States","NYSE","USD","1.00","USD","-"
"BIRK","BIRKENSTOCK HOLDING PLC","Consumer Discretionary","Equity","559,677.44","0.00","559,677.44","14,336.00","39.04","United States","NYSE","USD","1.00","USD","-"
"GRBK","GREEN BRICK PARTNERS INC","Consumer Discretionary","Equity","556,889.76","0.00","556,889.76","8,484.00","65.64","United States","NYSE","USD","1.00","USD","-"
"LBTYA","LIBERTY GLOBAL LTD CLASS A","Communication","Equity","557,561.07","0.00","557,561.07","45,441.00","12.27","United States","NASDAQ","USD","1.00","USD","-"
"CWK","CUSHMAN AND WAKEFIELD LTD","Real Estate","Equity","557,670.25","0.00","557,670.25","40,265.00","13.85","United States","NYSE","USD","1.00","USD","-"
"DGII","DIGI INTERNATIONAL INC","Information Technology","Equity","551,570.76","0.00","551,570.76","8,892.00","62.03","United States","NASDAQ","USD","1.00","USD","-"
"FLYW","FLYWIRE CORP","Financials","Equity","552,555.45","0.00","552,555.45","31,165.00","17.73","United States","NASDAQ","USD","1.00","USD","-"
"YELP","YELP INC","Communication","Equity","548,938.50","0.00","548,938.50","19,261.00","28.50","United States","NYSE","USD","1.00","USD","-"
"ECPG","ENCORE CAPITAL GROUP INC","Financials","Equity","548,982.94","0.00","548,982.94","6,677.00","82.22","United States","NASDAQ","USD","1.00","USD","-"
"TALO","TALOS ENERGY INC","Energy","Equity","549,100.76","0.00","549,100.76","36,803.00","14.92","United States","NYSE","USD","1.00","USD","-"
"SMMT","SUMMIT THERAPEUTICS INC","Health Care","Equity","548,182.60","0.00","548,182.60","31,964.00","17.15","United States","NASDAQ","USD","1.00","USD","-"
"EOSE","EOS ENERGY ENTERPRISES INC CLASS A","Industrials","Equity","546,165.00","0.00","546,165.00","85,875.00","6.36","United States","NASDAQ","USD","1.00","USD","-"
"PAGS","PAGSEGURO DIGITAL LTD CLASS A","Financials","Equity","546,318.08","0.00","546,318.08","53,984.00","10.12","Brazil","NYSE","USD","1.00","USD","-"
"BWIN","BALDWIN INSURANCE GROUP INC CLASS","Financials","Equity","546,591.94","0.00","546,591.94","26,053.00","20.98","United States","NASDAQ","USD","1.00","USD","-"
"NWBI","NORTHWEST BANCSHARES INC","Financials","Equity","544,390.29","0.00","544,390.29","39,363.00","13.83","United States","NASDAQ","USD","1.00","USD","-"
"NBTB","NBT BANCORP INC","Financials","Equity","544,851.23","0.00","544,851.23","12,089.00","45.07","United States","NASDAQ","USD","1.00","USD","-"
"HTH","HILLTOP HOLDINGS INC","Financials","Equity","541,620.00","0.00","541,620.00","14,160.00","38.25","United States","NYSE","USD","1.00","USD","-"
"DBD","DIEBOLD NIXDORF INC","Information Technology","Equity","542,032.79","0.00","542,032.79","6,869.00","78.91","United States","NYSE","USD","1.00","USD","-"
"NEOG","NEOGEN CORP","Health Care","Equity","542,133.25","0.00","542,133.25","58,609.00","9.25","United States","NASDAQ","USD","1.00","USD","-"
"CENTA","CENTRAL GARDEN AND PET CLASS A","Consumer Staples","Equity","539,755.38","0.00","539,755.38","15,537.00","34.74","United States","NASDAQ","USD","1.00","USD","-"
"COHU","COHU INC","Information Technology","Equity","540,227.44","0.00","540,227.44","11,378.00","47.48","United States","NASDAQ","USD","1.00","USD","-"
"VERA","VERA THERAPEUTICS INC CLASS A","Health Care","Equity","540,245.16","0.00","540,245.16","15,057.00","35.88","United States","NASDAQ","USD","1.00","USD","-"
"AMPX","AMPRIUS TECHNOLOGIES INC","Industrials","Equity","538,653.96","0.00","538,653.96","33,436.00","16.11","United States","NYSE","USD","1.00","USD","-"
"BULL","WEBULL CORP CLASS A","Financials","Equity","535,602.06","0.00","535,602.06","74,286.00","7.21","United States","NASDAQ","USD","1.00","USD","-"
"DEI","DOUGLAS EMMETT REIT INC","Real Estate","Equity","536,020.71","0.00","536,020.71","44,557.00","12.03","United States","NYSE","USD","1.00","USD","-"
"XHR","XENIA HOTELS RESORTS REIT INC","Real Estate","Equity","534,583.10","0.00","534,583.10","31,726.00","16.85","United States","NYSE","USD","1.00","USD","-"
"ICHR","ICHOR HOLDINGS LTD","Information Technology","Equity","534,866.07","0.00","534,866.07","7,509.00","71.23","United States","NASDAQ","USD","1.00","USD","-"
"WD","WALKER & DUNLOP INC","Financials","Equity","531,851.00","0.00","531,851.00","9,700.00","54.83","United States","NYSE","USD","1.00","USD","-"
"TNK","TEEKAY TANKERS LTD CLASS A","Energy","Equity","531,993.42","0.00","531,993.42","6,546.00","81.27","Bermuda","NYSE","USD","1.00","USD","-"
"RLAY","RELAY THERAPEUTICS INC","Health Care","Equity","532,713.33","0.00","532,713.33","42,583.00","12.51","United States","NASDAQ","USD","1.00","USD","-"
"BRZE","BRAZE INC CLASS A","Information Technology","Equity","532,998.40","0.00","532,998.40","23,584.00","22.60","United States","NASDAQ","USD","1.00","USD","-"
"COLM","COLUMBIA SPORTSWEAR","Consumer Discretionary","Equity","530,494.96","0.00","530,494.96","8,378.00","63.32","United States","NASDAQ","USD","1.00","USD","-"
"SRPT","SAREPTA THERAPEUTICS INC","Health Care","Equity","530,732.80","0.00","530,732.80","25,516.00","20.80","United States","NASDAQ","USD","1.00","USD","-"
"NSIT","INSIGHT ENTERPRISES INC","Information Technology","Equity","531,082.39","0.00","531,082.39","7,547.00","70.37","United States","NASDAQ","USD","1.00","USD","-"
"RCUS","ARCUS BIOSCIENCES INC","Health Care","Equity","527,640.54","0.00","527,640.54","21,293.00","24.78","United States","NYSE","USD","1.00","USD","-"
"QUBT","QUANTUM COMPUTING INC","Information Technology","Equity","527,897.34","0.00","527,897.34","54,818.00","9.63","United States","NASDAQ","USD","1.00","USD","-"
"GT","GOODYEAR TIRE & RUBBER","Consumer Discretionary","Equity","529,413.64","0.00","529,413.64","77,174.00","6.86","United States","NASDAQ","USD","1.00","USD","-"
"NWL","NEWELL BRANDS INC","Consumer Discretionary","Equity","526,261.45","0.00","526,261.45","118,261.00","4.45","United States","NASDAQ","USD","1.00","USD","-"
"NTST","NETSTREIT CORP","Real Estate","Equity","526,631.76","0.00","526,631.76","25,866.00","20.36","United States","NYSE","USD","1.00","USD","-"
"LMAT","LEMAITRE VASCULAR INC","Health Care","Equity","527,140.35","0.00","527,140.35","4,885.00","107.91","United States","NASDAQ","USD","1.00","USD","-"
"STEL","STELLAR BANCORP INC","Financials","Equity","523,028.80","0.00","523,028.80","13,940.00","37.52","United States","NYSE","USD","1.00","USD","-"
"KWR","QUAKER HOUGHTON CORP","Materials","Equity","520,587.48","0.00","520,587.48","3,642.00","142.94","United States","NYSE","USD","1.00","USD","-"
"LINC","LINCOLN EDUCATIONAL SERVICES CORP","Consumer Discretionary","Equity","518,086.80","0.00","518,086.80","11,748.00","44.10","United States","NASDAQ","USD","1.00","USD","-"
"NCNO","NCINO INC","Information Technology","Equity","518,678.16","0.00","518,678.16","29,172.00","17.78","United States","NASDAQ","USD","1.00","USD","-"
"HMN","HORACE MANN EDUCATORS CORP","Financials","Equity","514,123.05","0.00","514,123.05","11,387.00","45.15","United States","NYSE","USD","1.00","USD","-"
"GNL","GLOBAL NET LEASE INC","Real Estate","Equity","514,568.64","0.00","514,568.64","56,422.00","9.12","United States","NYSE","USD","1.00","USD","-"
"OMCL","OMNICELL INC","Health Care","Equity","515,063.71","0.00","515,063.71","11,887.00","43.33","United States","NASDAQ","USD","1.00","USD","-"
"VCEL","VERICEL CORP","Health Care","Equity","515,532.75","0.00","515,532.75","14,675.00","35.13","United States","NASDAQ","USD","1.00","USD","-"
"RAMP","LIVERAMP HOLDINGS INC","Information Technology","Equity","515,695.81","0.00","515,695.81","17,093.00","30.17","United States","NYSE","USD","1.00","USD","-"
"IOSP","INNOSPEC INC","Materials","Equity","511,572.00","0.00","511,572.00","6,675.00","76.64","United States","NASDAQ","USD","1.00","USD","-"
"CTS","CTS CORP","Information Technology","Equity","508,605.30","0.00","508,605.30","8,498.00","59.85","United States","NYSE","USD","1.00","USD","-"
"HHH","HOWARD HUGHES HOLDINGS INC","Real Estate","Equity","506,699.04","0.00","506,699.04","7,977.00","63.52","United States","NYSE","USD","1.00","USD","-"
"SMA","SMARTSTOP SELF STORAGE REIT INC","Real Estate","Equity","507,088.08","0.00","507,088.08","15,146.00","33.48","United States","NYSE","USD","1.00","USD","-"
"PEB","PEBBLEBROOK HOTEL TRUST REIT","Real Estate","Equity","507,256.20","0.00","507,256.20","34,935.00","14.52","United States","NYSE","USD","1.00","USD","-"
"AIN","ALBANY INTERNATIONAL CORP CLASS A","Industrials","Equity","504,626.44","0.00","504,626.44","8,188.00","61.63","United States","NYSE","USD","1.00","USD","-"
"SAM","BOSTON BEER INC CLASS A","Consumer Staples","Equity","504,682.86","0.00","504,682.86","2,486.00","203.01","United States","NYSE","USD","1.00","USD","-"
"WLY","JOHN WILEY AND SONS INC CLASS A","Communication","Equity","503,581.10","0.00","503,581.10","12,373.00","40.70","United States","NYSE","USD","1.00","USD","-"
