value,abs_value,first_digit
3941000000.0,3941000000.0,3.0
93735000000.0,93735000000.0,9.0
107147000000.0,107147000000.0,1.0
6928000000.0,6928000000.0,6.0
19742000000.0,19742000000.0,1.0
48238000000.0,48238000000.0,4.0
738000000.0,738000000.0,7.0
33327000000.0,33327000000.0,3.0
134047000000.0,134047000000.0,1.0
54381000000.0,54381000000.0,5.0
3.89,3.89,3.0
41304000000.0,41304000000.0,4.0
26274000000.0,26274000000.0,2.0
886000000.0,886000000.0,8.0
190000000.0,190000000.0,1.0
27134000000.0,27134000000.0,2.0
11679000000.0,11679000000.0,1.0
41656000000.0,41656000000.0,4.0
8784000000.0,8784000000.0,8.0
3014000000.0,3014000000.0,3.0
6424000000.0,6424000000.0,6.0
6908000000.0,6908000000.0,6.0
88000000.0,88000000.0,8.0
12600000000.0,12600000000.0,1.0
-691000000.0,691000000.0,6.0
6893000000.0,6893000000.0,6.0
9660000000.0,9660000000.0,9.0
39597000000.0,39597000000.0,3.0
8685000000.0,8685000000.0,8.0
3082000000.0,3082000000.0,3.0
44293000000.0,44293000000.0,4.0
40201000000.0,40201000000.0,4.0
117892000000.0,117892000000.0,1.0
3923000000.0,3923000000.0,3.0
10095000000.0,10095000000.0,1.0
11969000000.0,11969000000.0,1.0
-47000000.0,47000000.0,4.0
32031000000.0,32031000000.0,3.0
28293000000.0,28293000000.0,2.0
39705000000.0,39705000000.0,3.0
12432000000.0,12432000000.0,1.0
427000000.0,427000000.0,4.0
187000000.0,187000000.0,1.0
28746000000.0,28746000000.0,2.0
810000000.0,810000000.0,8.0
110000000.0,110000000.0,1.0
9772000000.0,9772000000.0,9.0
274000000.0,274000000.0,2.0
8236000000.0,8236000000.0,8.0
12087000000.0,12087000000.0,1.0
197000000.0,197000000.0,1.0
2560000000.0,2560000000.0,2.0
5157787000.0,5157787000.0,5.0
3956000000.0,3956000000.0,3.0
1663000000.0,1663000000.0,1.0
88293000000.0,88293000000.0,8.0
3407000000.0,3407000000.0,3.0
7077000000.0,7077000000.0,7.0
141000000.0,141000000.0,1.0
822000000.0,822000000.0,8.0
170799000000.0,170799000000.0,1.0
25809000000.0,25809000000.0,2.0
6969000000.0,6969000000.0,6.0
17956000000.0,17956000000.0,1.0
116000000.0,116000000.0,1.0
683000000.0,683000000.0,6.0
518000000.0,518000000.0,5.0
2745000000.0,2745000000.0,2.0
623000000.0,623000000.0,6.0
4041000000.0,4041000000.0,4.0
-691000000.0,691000000.0,6.0
3526000000.0,3526000000.0,3.0
40000000.0,40000000.0,4.0
2810000000.0,2810000000.0,2.0
95953000000.0,95953000000.0,9.0
1038000000.0,1038000000.0,1.0
6853000000.0,6853000000.0,6.0
7606000000.0,7606000000.0,7.0
-1133000000.0,1133000000.0,1.0
14048000000.0,14048000000.0,1.0
-78000000.0,78000000.0,7.0
-150000000.0,150000000.0,1.0
27491000000.0,27491000000.0,2.0
5755000000.0,5755000000.0,5.0
4783000000.0,4783000000.0,4.0
23906000000.0,23906000000.0,2.0
3339000000.0,3339000000.0,3.0
1330000000.0,1330000000.0,1.0
35130000000.0,35130000000.0,3.0
11316000000.0,11316000000.0,1.0
16009000000.0,16009000000.0,1.0
3902000000.0,3902000000.0,3.0
-846000000.0,846000000.0,8.0
6255000000.0,6255000000.0,6.0
17195000000.0,17195000000.0,1.0
756000000.0,756000000.0,7.0
6910000000.0,6910000000.0,6.0
61104000000.0,61104000000.0,6.0
3806000000.0,3806000000.0,3.0
373719000000.0,373719000000.0,3.0
1591000000.0,1591000000.0,1.0
52279000000.0,52279000000.0,5.0
9489000000.0,9489000000.0,9.0
23346000000.0,23346000000.0,2.0
8236000000.0,8236000000.0,8.0
497000000.0,497000000.0,4.0
258578000000.0,258578000000.0,2.0
569000000.0,569000000.0,5.0
-3454000000.0,3454000000.0,3.0
7638000000.0,7638000000.0,7.0
167000000.0,167000000.0,1.0
147000000.0,147000000.0,1.0
5844000000.0,5844000000.0,5.0
140828000000.0,140828000000.0,1.0
570000000.0,570000000.0,5.0
-921000000.0,921000000.0,9.0
40974000000.0,40974000000.0,4.0
70400000000.0,70400000000.0,7.0
4754986000.0,4754986000.0,4.0
19965000000.0,19965000000.0,1.0
2000000.0,2000000.0,2.0
4754986000.0,4754986000.0,4.0
1613000000.0,1613000000.0,1.0
5112877000.0,5112877000.0,5.0
3355000000.0,3355000000.0,3.0
147544000000.0,147544000000.0,1.0
36703000000.0,36703000000.0,3.0
4735820000.0,4735820000.0,4.0
-102000000.0,102000000.0,1.0
6000000.0,6000000.0,6.0
26690000000.0,26690000000.0,2.0
6415000000.0,6415000000.0,6.0
5966000000.0,5966000000.0,5.0
836000000.0,836000000.0,8.0
683000000.0,683000000.0,6.0
-85000000.0,85000000.0,8.0
8083000000.0,8083000000.0,8.0
365725000000.0,365725000000.0,3.0
39757000000.0,39757000000.0,3.0
11964000000.0,11964000000.0,1.0
6824000000.0,6824000000.0,6.0
365725000000.0,365725000000.0,3.0
360000000.0,360000000.0,3.0
40970000000.0,40970000000.0,4.0
34686000000.0,34686000000.0,3.0
4.22,4.22,4.0
89000000.0,89000000.0,8.0
3300000000.0,3300000000.0,3.0
-3588000000.0,3588000000.0,3.0
-8501000000.0,8501000000.0,8.0
4988000000.0,4988000000.0,4.0
3705000000.0,3705000000.0,3.0
1247000000.0,1247000000.0,1.0
12600000000.0,12600000000.0,1.0
115929000000.0,115929000000.0,1.0
50575000000.0,50575000000.0,5.0
-5130000000.0,5130000000.0,5.0
7416000000.0,7416000000.0,7.0
16801000000.0,16801000000.0,1.0
296000000.0,296000000.0,2.0
87667000000.0,87667000000.0,8.0
597000000.0,597000000.0,5.0
-78000000.0,78000000.0,7.0
910000000.0,910000000.0,9.0
1000000.0,1000000.0,1.0
1318000000.0,1318000000.0,1.0
-223000000.0,223000000.0,2.0
35867000000.0,35867000000.0,3.0
7237000000.0,7237000000.0,7.0
7308000000.0,7308000000.0,7.0
79164000000.0,79164000000.0,7.0
-7000000.0,7000000.0,7.0
4729803000.0,4729803000.0,4.0
-3454000000.0,3454000000.0,3.0
9723000000.0,9723000000.0,9.0
-37000000.0,37000000.0,3.0
20289000000.0,20289000000.0,2.0
-434000000.0,434000000.0,4.0
2575000000.0,2575000000.0,2.0
19965000000.0,19965000000.0,1.0
-7501000000.0,7501000000.0,7.0
40970000000.0,40970000000.0,4.0
43000000.0,43000000.0,4.0
80510000000.0,80510000000.0,8.0
-396000000.0,396000000.0,3.0
8796000000.0,8796000000.0,8.0
7203000000.0,7203000000.0,7.0
10109000000.0,10109000000.0,1.0
36940000000.0,36940000000.0,3.0
1318000000.0,1318000000.0,1.0
19374000000.0,19374000000.0,1.0
1076000000.0,1076000000.0,1.0
1987000000.0,1987000000.0,1.0
51982000000.0,51982000000.0,5.0
20065000000.0,20065000000.0,2.0
9129000000.0,9129000000.0,9.0
54555000000.0,54555000000.0,5.0
21054000000.0,21054000000.0,2.0
36875000000.0,36875000000.0,3.0
89000000.0,89000000.0,8.0
6965000000.0,6965000000.0,6.0
3568000000.0,3568000000.0,3.0
53000000.0,53000000.0,5.0
108283000000.0,108283000000.0,1.0
-42000000.0,42000000.0,4.0
178000000.0,178000000.0,1.0
104000000.0,104000000.0,1.0
255827000000.0,255827000000.0,2.0
1866000000.0,1866000000.0,1.0
1427000000.0,1427000000.0,1.0
-447000000.0,447000000.0,4.0
95953000000.0,95953000000.0,9.0
11877000000.0,11877000000.0,1.0
5718000000.0,5718000000.0,5.0
845000000.0,845000000.0,8.0
4008000000.0,4008000000.0,4.0
42168000000.0,42168000000.0,4.0
5776000000.0,5776000000.0,5.0
3958000000.0,3958000000.0,3.0
4963000000.0,4963000000.0,4.0
4458000000.0,4458000000.0,4.0
241000000.0,241000000.0,2.0
13415000000.0,13415000000.0,1.0
9850000000.0,9850000000.0,9.0
5513000000.0,5513000000.0,5.0
83033000000.0,83033000000.0,8.0
2695000000.0,2695000000.0,2.0
1096000000.0,1096000000.0,1.0
8921000000.0,8921000000.0,8.0
12600000000.0,12600000000.0,1.0
40201000000.0,40201000000.0,4.0
4147000000.0,4147000000.0,4.0
-234000000.0,234000000.0,2.0
161000000.0,161000000.0,1.0
-3454000000.0,3454000000.0,3.0
61137000000.0,61137000000.0,6.0
46000000.0,46000000.0,4.0
10811000000.0,10811000000.0,1.0
13904000000.0,13904000000.0,1.0
4354000000.0,4354000000.0,4.0
7011000000.0,7011000000.0,7.0
64558000000.0,64558000000.0,6.0
804000000.0,804000000.0,8.0
10218000000.0,10218000000.0,1.0
341998000000.0,341998000000.0,3.0
48914000000.0,48914000000.0,4.0
4607284000.0,4607284000.0,4.0
120000000000.0,120000000000.0,1.0
-30000000.0,30000000.0,3.0
63000000.0,63000000.0,6.0
7585000000.0,7585000000.0,7.0
37559000000.0,37559000000.0,3.0
4754986000.0,4754986000.0,4.0
10684000000.0,10684000000.0,1.0
11152000000.0,11152000000.0,1.0
3853000000.0,3853000000.0,3.0
51388000000.0,51388000000.0,5.0
12442000000.0,12442000000.0,1.0
70400000000.0,70400000000.0,7.0
2644000000.0,2644000000.0,2.0
3607000000.0,3607000000.0,3.0
32851000000.0,32851000000.0,3.0
64558000000.0,64558000000.0,6.0
21000000.0,21000000.0,2.0
490000000.0,490000000.0,4.0
1053000000.0,1053000000.0,1.0
56000000.0,56000000.0,5.0
126878000000.0,126878000000.0,1.0
2070000000.0,2070000000.0,2.0
24000000000.0,24000000000.0,2.0
-903000000.0,903000000.0,9.0
365725000000.0,365725000000.0,3.0
28164000000.0,28164000000.0,2.0
-540000000.0,540000000.0,5.0
683000000.0,683000000.0,6.0
38942000000.0,38942000000.0,3.0
140199000000.0,140199000000.0,1.0
3000000.0,3000000.0,3.0
4754986000.0,4754986000.0,4.0
33887000000.0,33887000000.0,3.0
4000000.0,4000000.0,4.0
9497000000.0,9497000000.0,9.0
119000000.0,119000000.0,1.0
248000000.0,248000000.0,2.0
327000000.0,327000000.0,3.0
-33773000000.0,33773000000.0,3.0
5024877000.0,5024877000.0,5.0
13024000000.0,13024000000.0,1.0
1000000.0,1000000.0,1.0
-2636000000.0,2636000000.0,2.0
6785000000.0,6785000000.0,6.0
258578000000.0,258578000000.0,2.0
390000000.0,390000000.0,3.0
1372000000.0,1372000000.0,1.0
16686000000.0,16686000000.0,1.0
8784000000.0,8784000000.0,8.0
7850000000.0,7850000000.0,7.0
11964000000.0,11964000000.0,1.0
4259000000.0,4259000000.0,4.0
80285000000.0,80285000000.0,8.0
6255000000.0,6255000000.0,6.0
363000000.0,363000000.0,3.0
3779000000.0,3779000000.0,3.0
13822000000.0,13822000000.0,1.0
3948000000.0,3948000000.0,3.0
10505000000.0,10505000000.0,1.0
12087000000.0,12087000000.0,1.0
1330000000.0,1330000000.0,1.0
22635000000.0,22635000000.0,2.0
207000000.0,207000000.0,2.0
1247000000.0,1247000000.0,1.0
33936000000.0,33936000000.0,3.0
53852000000.0,53852000000.0,5.0
88473000000.0,88473000000.0,8.0
31526000000.0,31526000000.0,3.0
2089000000.0,2089000000.0,2.0
3499000000.0,3499000000.0,3.0
2346000000.0,2346000000.0,2.0
38746000000.0,38746000000.0,3.0
-2636000000.0,2636000000.0,2.0
105860000000.0,105860000000.0,1.0
5532000000.0,5532000000.0,5.0
-3000000.0,3000000.0,3.0
105000000.0,105000000.0,1.0
35867000000.0,35867000000.0,3.0
16168000000.0,16168000000.0,1.0
3656000000.0,3656000000.0,3.0
1663000000.0,1663000000.0,1.0
3073000000.0,3073000000.0,3.0
25809000000.0,25809000000.0,2.0
2.47,2.47,2.0
-1974000000.0,1974000000.0,1.0
2390000000.0,2390000000.0,2.0
-27000000.0,27000000.0,2.0
17361000000.0,17361000000.0,1.0
10543000000.0,10543000000.0,1.0
151000000.0,151000000.0,1.0
12705000000.0,12705000000.0,1.0
449000000.0,449000000.0,4.0
4700646000.0,4700646000.0,4.0
6969000000.0,6969000000.0,6.0
57334000000.0,57334000000.0,5.0
3615000000.0,3615000000.0,3.0
7606000000.0,7606000000.0,7.0
51287000000.0,51287000000.0,5.0
9241000000.0,9241000000.0,9.0
13650000000.0,13650000000.0,1.0
394000000.0,394000000.0,3.0
4607284000.0,4607284000.0,4.0
327000000.0,327000000.0,3.0
22325000000.0,22325000000.0,2.0
-28000000.0,28000000.0,2.0
3239000000.0,3239000000.0,3.0
274000000.0,274000000.0,2.0
990000000.0,990000000.0,9.0
2.73,2.73,2.0
2.75,2.75,2.0
2232000000.0,2232000000.0,2.0
55888000000.0,55888000000.0,5.0
32200000000.0,32200000000.0,3.0
2500000000.0,2500000000.0,2.0
5532000000.0,5532000000.0,5.0
9311000000.0,9311000000.0,9.0
30443000000.0,30443000000.0,3.0
18887000000.0,18887000000.0,1.0
178000000.0,178000000.0,1.0
6.7,6.7,6.0
938000000.0,938000000.0,9.0
9425000000.0,9425000000.0,9.0
130451000000.0,130451000000.0,1.0
37988000000.0,37988000000.0,3.0
36761000000.0,36761000000.0,3.0
60034000000.0,60034000000.0,6.0
33887000000.0,33887000000.0,3.0
37699000000.0,37699000000.0,3.0
2152000000.0,2152000000.0,2.0
3992000000.0,3992000000.0,3.0
-50000000.0,50000000.0,5.0
1546000000.0,1546000000.0,1.0
7528000000.0,7528000000.0,7.0
31884000000.0,31884000000.0,3.0
11561000000.0,11561000000.0,1.0
6529000000.0,6529000000.0,6.0
303000000.0,303000000.0,3.0
11575000000.0,11575000000.0,1.0
-1055000000.0,1055000000.0,1.0
-29000000.0,29000000.0,2.0
23422000000.0,23422000000.0,2.0
104593000000.0,104593000000.0,1.0
2000000.0,2000000.0,2.0
75000000.0,75000000.0,7.0
4150000000.0,4150000000.0,4.0
6957000000.0,6957000000.0,6.0
24770000000.0,24770000000.0,2.0
149430000000.0,149430000000.0,1.0
21821000000.0,21821000000.0,2.0
6340000000.0,6340000000.0,6.0
62536000000.0,62536000000.0,6.0
11193000000.0,11193000000.0,1.0
8815000000.0,8815000000.0,8.0
4884000000.0,4884000000.0,4.0
-3273000000.0,3273000000.0,3.0
215000000.0,215000000.0,2.0
360000000.0,360000000.0,3.0
3944000000.0,3944000000.0,3.0
12600000000.0,12600000000.0,1.0
38026000000.0,38026000000.0,3.0
5428000000.0,5428000000.0,5.0
24841000000.0,24841000000.0,2.0
2217000000.0,2217000000.0,2.0
236138000000.0,236138000000.0,2.0
23186000000.0,23186000000.0,2.0
3378000000.0,3378000000.0,3.0
22283000000.0,22283000000.0,2.0
117892000000.0,117892000000.0,1.0
-36000000.0,36000000.0,3.0
-2849000000.0,2849000000.0,2.0
3956000000.0,3956000000.0,3.0
45059000000.0,45059000000.0,4.0
25596000000.0,25596000000.0,2.0
61000000.0,61000000.0,6.0
5068493000.0,5068493000.0,5.0
927000000.0,927000000.0,9.0
84511000000.0,84511000000.0,8.0
1278000000.0,1278000000.0,1.0
31526000000.0,31526000000.0,3.0
98330000000.0,98330000000.0,9.0
134047000000.0,134047000000.0,1.0
34900000000.0,34900000000.0,3.0
291000000.0,291000000.0,2.0
120000000.0,120000000.0,1.0
-36000000.0,36000000.0,3.0
-841000000.0,841000000.0,8.0
37845000000.0,37845000000.0,3.0
-959000000.0,959000000.0,9.0
33417000000.0,33417000000.0,3.0
17518000000.0,17518000000.0,1.0
-76000000.0,76000000.0,7.0
131339000000.0,131339000000.0,1.0
-451000000.0,451000000.0,4.0
683000000.0,683000000.0,6.0
18045000000.0,18045000000.0,1.0
-6000000.0,6000000.0,6.0
-20024000000.0,20024000000.0,2.0
5129000000.0,5129000000.0,5.0
34587000000.0,34587000000.0,3.0
142649000000.0,142649000000.0,1.0
5484000000.0,5484000000.0,5.0
123346000000.0,123346000000.0,1.0
7768000000.0,7768000000.0,7.0
390000000.0,390000000.0,3.0
163000000.0,163000000.0,1.0
70400000000.0,70400000000.0,7.0
8381000000.0,8381000000.0,8.0
13054000000.0,13054000000.0,1.0
13846000000.0,13846000000.0,1.0
-384000000.0,384000000.0,3.0
13793000000.0,13793000000.0,1.0
526000000.0,526000000.0,5.0
33392000000.0,33392000000.0,3.0
40970000000.0,40970000000.0,4.0
1559000000.0,1559000000.0,1.0
25162000000.0,25162000000.0,2.0
2122000000.0,2122000000.0,2.0
4704945000.0,4704945000.0,4.0
12600000000.0,12600000000.0,1.0
12929000000.0,12929000000.0,1.0
1.46,1.46,1.0
32048000000.0,32048000000.0,3.0
7850000000.0,7850000000.0,7.0
3355000000.0,3355000000.0,3.0
31051000000.0,31051000000.0,3.0
365725000000.0,365725000000.0,3.0
52165000000.0,52165000000.0,5.0
18806000000.0,18806000000.0,1.0
423000000.0,423000000.0,4.0
37715000000.0,37715000000.0,3.0
39705000000.0,39705000000.0,3.0
-1499000000.0,1499000000.0,1.0
1006000000.0,1006000000.0,1.0
33327000000.0,33327000000.0,3.0
42801000000.0,42801000000.0,4.0
218652000000.0,218652000000.0,2.0
30980000000.0,30980000000.0,3.0
341998000000.0,341998000000.0,3.0
756000000.0,756000000.0,7.0
4736949000.0,4736949000.0,4.0
-2003000000.0,2003000000.0,2.0
717000000.0,717000000.0,7.0
42104000000.0,42104000000.0,4.0
11450000000.0,11450000000.0,1.0
-1945000000.0,1945000000.0,1.0
-2000000.0,2000000.0,2.0
-124000000.0,124000000.0,1.0
12437000000.0,12437000000.0,1.0
42104000000.0,42104000000.0,4.0
42801000000.0,42801000000.0,4.0
8188000000.0,8188000000.0,8.0
93772000000.0,93772000000.0,9.0
15120000000.0,15120000000.0,1.0
170799000000.0,170799000000.0,1.0
1030000000.0,1030000000.0,1.0
43198000000.0,43198000000.0,4.0
8719000000.0,8719000000.0,8.0
11751000000.0,11751000000.0,1.0
910000000.0,910000000.0,9.0
40388000000.0,40388000000.0,4.0
2042000000.0,2042000000.0,2.0
5404000000.0,5404000000.0,5.0
11924000000.0,11924000000.0,1.0
11601000000.0,11601000000.0,1.0
3948000000.0,3948000000.0,3.0
-1499000000.0,1499000000.0,1.0
-43133000000.0,43133000000.0,4.0
-87000000.0,87000000.0,8.0
19084000000.0,19084000000.0,1.0
83000000.0,83000000.0,8.0
90201000000.0,90201000000.0,9.0
-155000000.0,155000000.0,1.0
98663000000.0,98663000000.0,9.0
-3588000000.0,3588000000.0,3.0
243000000.0,243000000.0,2.0
1762000000.0,1762000000.0,1.0
78167000000.0,78167000000.0,7.0
7005000000.0,7005000000.0,7.0
-44000000.0,44000000.0,4.0
32236000000.0,32236000000.0,3.0
93735000000.0,93735000000.0,9.0
327000000.0,327000000.0,3.0
15191000000.0,15191000000.0,1.0
2217000000.0,2217000000.0,2.0
8719000000.0,8719000000.0,8.0
174000000.0,174000000.0,1.0
1190000000.0,1190000000.0,1.0
1613000000.0,1613000000.0,1.0
-3209000000.0,3209000000.0,3.0
497000000.0,497000000.0,4.0
13822000000.0,13822000000.0,1.0
25913000000.0,25913000000.0,2.0
31251000000.0,31251000000.0,3.0
-49000000.0,49000000.0,4.0
28000000.0,28000000.0,2.0
-447000000.0,447000000.0,4.0
107000000.0,107000000.0,1.0
1732000000.0,1732000000.0,1.0
105000000.0,105000000.0,1.0
-128000000.0,128000000.0,1.0
142366000000.0,142366000000.0,1.0
145319000000.0,145319000000.0,1.0
145319000000.0,145319000000.0,1.0
2346000000.0,2346000000.0,2.0
2.46,2.46,2.0
80000000.0,80000000.0,8.0
873000000.0,873000000.0,8.0
-3523000000.0,3523000000.0,3.0
41304000000.0,41304000000.0,4.0
12092000000.0,12092000000.0,1.0
15166000000.0,15166000000.0,1.0
19192000000.0,19192000000.0,1.0
-8094000000.0,8094000000.0,8.0
1.26,1.26,1.0
14000000.0,14000000.0,1.0
7687000000.0,7687000000.0,7.0
5468000000.0,5468000000.0,5.0
1356000000.0,1356000000.0,1.0
11561000000.0,11561000000.0,1.0
4872000000.0,4872000000.0,4.0
1866000000.0,1866000000.0,1.0
305000000.0,305000000.0,3.0
80510000000.0,80510000000.0,8.0
2807000000.0,2807000000.0,2.0
-12004000000.0,12004000000.0,1.0
11871000000.0,11871000000.0,1.0
7025000000.0,7025000000.0,7.0
8406000000.0,8406000000.0,8.0
15894000000.0,15894000000.0,1.0
58015000000.0,58015000000.0,5.0
40201000000.0,40201000000.0,4.0
15085000000.0,15085000000.0,1.0
6.69,6.69,6.0
-14616000000.0,14616000000.0,1.0
-150000000.0,150000000.0,1.0
234386000000.0,234386000000.0,2.0
170799000000.0,170799000000.0,1.0
105000000.0,105000000.0,1.0
5068877000.0,5068877000.0,5.0
608000000.0,608000000.0,6.0
96000000.0,96000000.0,9.0
284000000.0,284000000.0,2.0
-3454000000.0,3454000000.0,3.0
43423000000.0,43423000000.0,4.0
36875000000.0,36875000000.0,3.0
6785000000.0,6785000000.0,6.0
17091000000.0,17091000000.0,1.0
-1945000000.0,1945000000.0,1.0
96000000.0,96000000.0,9.0
39817000000.0,39817000000.0,3.0
-216000000.0,216000000.0,2.0
47552000000.0,47552000000.0,4.0
6539000000.0,6539000000.0,6.0
36447000000.0,36447000000.0,3.0
32498000000.0,32498000000.0,3.0
810000000.0,810000000.0,8.0
34000000.0,34000000.0,3.0
-83000000.0,83000000.0,8.0
4026000000.0,4026000000.0,4.0
142325000000.0,142325000000.0,1.0
-448000000.0,448000000.0,4.0
6435000000.0,6435000000.0,6.0
2089000000.0,2089000000.0,2.0
8083000000.0,8083000000.0,8.0
35368000000.0,35368000000.0,3.0
3137000000.0,3137000000.0,3.0
91898000000.0,91898000000.0,9.0
-3064000000.0,3064000000.0,3.0
378000000.0,378000000.0,3.0
5966000000.0,5966000000.0,5.0
390000000.0,390000000.0,3.0
38044000000.0,38044000000.0,3.0
1987000000.0,1987000000.0,1.0
6173000000.0,6173000000.0,6.0
4674071000.0,4674071000.0,4.0
-9715000000.0,9715000000.0,9.0
48449000000.0,48449000000.0,4.0
20614000000.0,20614000000.0,2.0
5113140000.0,5113140000.0,5.0
25913000000.0,25913000000.0,2.0
263000000.0,263000000.0,2.0
6.63,6.63,6.0
13854000000.0,13854000000.0,1.0
32047000000.0,32047000000.0,3.0
-2895000000.0,2895000000.0,2.0
6.66,6.66,6.0
46565000000.0,46565000000.0,4.0
20289000000.0,20289000000.0,2.0
18979000000.0,18979000000.0,1.0
36194000000.0,36194000000.0,3.0
33609000000.0,33609000000.0,3.0
-65000000.0,65000000.0,6.0
9763000000.0,9763000000.0,9.0
107147000000.0,107147000000.0,1.0
16880000000.0,16880000000.0,1.0
3378000000.0,3378000000.0,3.0
92096000000.0,92096000000.0,9.0
23387000000.0,23387000000.0,2.0
390000000.0,390000000.0,3.0
500000000.0,500000000.0,5.0
23500000000.0,23500000000.0,2.0
-34235000000.0,34235000000.0,3.0
1377000000.0,1377000000.0,1.0
1980000000.0,1980000000.0,1.0
-52000000.0,52000000.0,5.0
115929000000.0,115929000000.0,1.0
8083000000.0,8083000000.0,8.0
64852000000.0,64852000000.0,6.0
1000000.0,1000000.0,1.0
25162000000.0,25162000000.0,2.0
4082000000.0,4082000000.0,4.0
115929000000.0,115929000000.0,1.0
2.34,2.34,2.0
-108000000.0,108000000.0,1.0
29149000000.0,29149000000.0,2.0
-219000000.0,219000000.0,2.0
11795000000.0,11795000000.0,1.0
16624000000.0,16624000000.0,1.0
340000000.0,340000000.0,3.0
55888000000.0,55888000000.0,5.0
38044000000.0,38044000000.0,3.0
910000000.0,910000000.0,9.0
53809000000.0,53809000000.0,5.0
3448000000.0,3448000000.0,3.0
328000000.0,328000000.0,3.0
-3111000000.0,3111000000.0,3.0
29000000.0,29000000.0,2.0
178000000.0,178000000.0,1.0
35867000000.0,35867000000.0,3.0
2563000000.0,2563000000.0,2.0
1642000000.0,1642000000.0,1.0
258578000000.0,258578000000.0,2.0
4531395000.0,4531395000.0,4.0
15285000000.0,15285000000.0,1.0
431000000.0,431000000.0,4.0
-3454000000.0,3454000000.0,3.0
2120000000.0,2120000000.0,2.0
16962000000.0,16962000000.0,1.0
1114000000.0,1114000000.0,1.0
1135000000.0,1135000000.0,1.0
1663000000.0,1663000000.0,1.0
41570000000.0,41570000000.0,4.0
29115000000.0,29115000000.0,2.0
5023000000.0,5023000000.0,5.0
98330000000.0,98330000000.0,9.0
128133000000.0,128133000000.0,1.0
87592000000.0,87592000000.0,8.0
-590000000.0,590000000.0,5.0
12600000000.0,12600000000.0,1.0
-3209000000.0,3209000000.0,3.0
4634000000.0,4634000000.0,4.0
8784000000.0,8784000000.0,8.0
6255000000.0,6255000000.0,6.0
45342000000.0,45342000000.0,4.0
-9013000000.0,9013000000.0,9.0
904000000.0,904000000.0,9.0
28956000000.0,28956000000.0,2.0
50000000.0,50000000.0,5.0
4980000000.0,4980000000.0,4.0
3888000000.0,3888000000.0,3.0
3956000000.0,3956000000.0,3.0
109000000.0,109000000.0,1.0
54780000000.0,54780000000.0,5.0
11116000000.0,11116000000.0,1.0
4109000000.0,4109000000.0,4.0
1702000000.0,1702000000.0,1.0
672000000.0,672000000.0,6.0
12297000000.0,12297000000.0,1.0
124940000000.0,124940000000.0,1.0
4257000000.0,4257000000.0,4.0
91898000000.0,91898000000.0,9.0
196134000000.0,196134000000.0,1.0
-287000000.0,287000000.0,2.0
170799000000.0,170799000000.0,1.0
9368000000.0,9368000000.0,9.0
6969000000.0,6969000000.0,6.0
113467000000.0,113467000000.0,1.0
7193000000.0,7193000000.0,7.0
187266000000.0,187266000000.0,1.0
3623000000.0,3623000000.0,3.0
-639000000.0,639000000.0,6.0
8.86,8.86,8.0
13000000.0,13000000.0,1.0
9.07,9.07,9.0
70000000.0,70000000.0,7.0
9157000000.0,9157000000.0,9.0
12600000000.0,12600000000.0,1.0
1127000000.0,1127000000.0,1.0
3995000000.0,3995000000.0,3.0
-978000000.0,978000000.0,9.0
3221000000.0,3221000000.0,3.0
5050963000.0,5050963000.0,5.0
96456000000.0,96456000000.0,9.0
52151000000.0,52151000000.0,5.0
53265000000.0,53265000000.0,5.0
17694000000.0,17694000000.0,1.0
-3064000000.0,3064000000.0,3.0
89704000000.0,89704000000.0,8.0
8436000000.0,8436000000.0,8.0
-599000000.0,599000000.0,5.0
42354000000.0,42354000000.0,4.0
122055000000.0,122055000000.0,1.0
25986000000.0,25986000000.0,2.0
28000000.0,28000000.0,2.0
1.99,1.99,1.0
2.36,2.36,2.0
9953000000.0,9953000000.0,9.0
-19804000000.0,19804000000.0,1.0
49198000000.0,49198000000.0,4.0
322239000000.0,322239000000.0,3.0
4569000000.0,4569000000.0,4.0
10558000000.0,10558000000.0,1.0
310000000.0,310000000.0,3.0
-2683000000.0,2683000000.0,2.0
-3000000.0,3000000.0,3.0
70400000000.0,70400000000.0,7.0
44084000000.0,44084000000.0,4.0
4754986000.0,4754986000.0,4.0
37636000000.0,37636000000.0,3.0
8083000000.0,8083000000.0,8.0
16686000000.0,16686000000.0,1.0
328000000.0,328000000.0,3.0
7606000000.0,7606000000.0,7.0
20000000000.0,20000000000.0,2.0
3580000000.0,3580000000.0,3.0
25056000000.0,25056000000.0,2.0
-568000000.0,568000000.0,5.0
10272000000.0,10272000000.0,1.0
69082000000.0,69082000000.0,6.0
-33109000000.0,33109000000.0,3.0
8040000000.0,8040000000.0,8.0
173546000000.0,173546000000.0,1.0
-776000000.0,776000000.0,7.0
336000000.0,336000000.0,3.0
4257000000.0,4257000000.0,4.0
42723000000.0,42723000000.0,4.0
8149000000.0,8149000000.0,8.0
53634000000.0,53634000000.0,5.0
13978000000.0,13978000000.0,1.0
36250000000.0,36250000000.0,3.0
4601380000.0,4601380000.0,4.0
20289000000.0,20289000000.0,2.0
40201000000.0,40201000000.0,4.0
3448000000.0,3448000000.0,3.0
1765000000.0,1765000000.0,1.0
4926609000.0,4926609000.0,4.0
10605000000.0,10605000000.0,1.0
46290000000.0,46290000000.0,4.0
21902000000.0,21902000000.0,2.0
7809000000.0,7809000000.0,7.0
