adsh,tag,version,ddate,qtrs,uom,segments,coreg,value,footnote,name,form,period,filed,quarter
0001193125-15-023732,PaymentsForRepurchaseOfCommonStock,us-gaap/2014,2014-09-30,4,USD,,,45000000000.0,,APPLE INC,8-K,2014-09-30,2015-01-28,2015q1
0001193125-15-023732,CommonStockDividendsPerShareDeclared,us-gaap/2014,2012-09-30,4,USD,,,0.38,,APPLE INC,8-K,2014-09-30,2015-01-28,2015q1
0001193125-15-023697,CommonStockSharesIssued,us-gaap/2014,2014-09-30,0,shares,,,5866161000.0,,APPLE INC,10-Q,2014-12-31,2015-01-28,2015q1
0001193125-15-023732,PaymentsToAcquireProductiveAssets,us-gaap/2014,2014-09-30,4,USD,,,9571000000.0,,APPLE INC,8-K,2014-09-30,2015-01-28,2015q1
0001193125-15-023697,IncomeTaxesPaidNet,us-gaap/2014,2013-12-31,1,USD,,,3387000000.0,,APPLE INC,10-Q,2014-12-31,2015-01-28,2015q1
0001193125-15-023732,IncreaseDecreaseInDeferredRevenue,us-gaap/2014,2012-09-30,4,USD,,,2824000000.0,,APPLE INC,8-K,2014-09-30,2015-01-28,2015q1
0001193125-15-023732,EarningsPerShareDiluted,us-gaap/2014,2014-06-30,1,USD,,,1.28,,APPLE INC,8-K,2014-09-30,2015-01-28,2015q1
0001193125-15-023697,NonoperatingIncomeExpense,us-gaap/2014,2013-12-31,1,USD,,,246000000.0,,APPLE INC,10-Q,2014-12-31,2015-01-28,2015q1
0001193125-15-023732,CommonStockSharesOutstanding,us-gaap/2014,2014-09-30,0,shares,EquityComponents=CommonStockIncludingAdditionalPaidInCapital;,,5866161000.0,,APPLE INC,8-K,2014-09-30,2015-01-28,2015q1
0001193125-15-023732,SalesRevenueNet,us-gaap/2014,2012-12-31,1,USD,,,54512000000.0,,APPLE INC,8-K,2014-09-30,2015-01-28,2015q1
0001193125-15-023732,NetIncomeLoss,us-gaap/2014,2012-09-30,4,USD,EquityComponents=AccumulatedOtherComprehensiveIncome;,,0.0,,APPLE INC,8-K,2014-09-30,2015-01-28,2015q1
0001193125-15-023697,IncomeTaxesPaidNet,us-gaap/2014,2014-12-31,1,USD,,,3869000000.0,,APPLE INC,10-Q,2014-12-31,2015-01-28,2015q1
0001193125-15-023697,CashAndCashEquivalentsAtCarryingValue,us-gaap/2014,2014-12-31,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;InvestmentType=MoneyMarketFunds;,,3346000000.0,,APPLE INC,10-Q,2014-12-31,2015-01-28,2015q1
0001193125-15-023732,OperatingIncomeLoss,us-gaap/2014,2012-09-30,4,USD,BusinessSegments=EuropeSegment;,,15129000000.0,,APPLE INC,8-K,2014-09-30,2015-01-28,2015q1
0001193125-15-023732,AvailableForSaleSecuritiesCurrent,us-gaap/2014,2014-09-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;InvestmentType=CommercialPaper;,,309000000.0,,APPLE INC,8-K,2014-09-30,2015-01-28,2015q1
0001193125-15-023697,AccountsPayableCurrent,us-gaap/2014,2014-09-30,0,USD,,,30196000000.0,,APPLE INC,10-Q,2014-12-31,2015-01-28,2015q1
0001193125-15-023697,CashAndCashEquivalentsAtCarryingValue,us-gaap/2014,2014-12-31,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;InvestmentType=CommercialPaper;,,879000000.0,,APPLE INC,10-Q,2014-12-31,2015-01-28,2015q1
0001193125-15-023732,IncreaseDecreaseInOtherReceivables,us-gaap/2014,2014-09-30,4,USD,,,2220000000.0,,APPLE INC,8-K,2014-09-30,2015-01-28,2015q1
0001193125-15-023697,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,us-gaap/2014,2014-12-31,1,USD,,,512000000.0,,APPLE INC,10-Q,2014-12-31,2015-01-28,2015q1
0001193125-15-023697,AvailableForSaleSecuritiesNoncurrent,us-gaap/2014,2014-09-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;,,130162000000.0,,APPLE INC,10-Q,2014-12-31,2015-01-28,2015q1
0001193125-15-023697,OtherLiabilitiesNoncurrent,us-gaap/2014,2014-09-30,0,USD,,,24826000000.0,,APPLE INC,10-Q,2014-12-31,2015-01-28,2015q1
0001193125-15-023732,AvailableForSaleSecuritiesCurrent,us-gaap/2014,2014-09-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;InvestmentType=USTreasurySecurities;,,607000000.0,,APPLE INC,8-K,2014-09-30,2015-01-28,2015q1
0001193125-15-023732,OperatingIncomeLoss,us-gaap/2014,2013-09-30,4,USD,BusinessSegments=AmericasSegment;,,24829000000.0,,APPLE INC,8-K,2014-09-30,2015-01-28,2015q1
0001193125-15-023697,ComprehensiveIncomeNetOfTax,us-gaap/2014,2014-12-31,1,USD,,,18905000000.0,,APPLE INC,10-Q,2014-12-31,2015-01-28,2015q1
0001193125-15-023732,CashAndCashEquivalentsAtCarryingValue,us-gaap/2014,2013-09-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;InvestmentType=USTreasurySecurities;,,431000000.0,,APPLE INC,8-K,2014-09-30,2015-01-28,2015q1
0001193125-15-023732,IncreaseDecreaseInAccountsReceivable,us-gaap/2014,2014-09-30,4,USD,,,4232000000.0,,APPLE INC,8-K,2014-09-30,2015-01-28,2015q1
0001193125-15-153166,EarningsPerShareBasic,us-gaap/2014,2014-03-31,2,USD,,,3.76,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,SalesRevenueNet,us-gaap/2014,2014-03-31,2,USD,BusinessSegments=EuropeSegment;,,25276000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,OperatingIncomeLoss,us-gaap/2014,2014-03-31,1,USD,ConsolidationItems=OperatingSegments;,,15911000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,DeferredTaxAssetsLiabilitiesNetCurrent,us-gaap/2014,2015-03-31,0,USD,,,5141000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,us-gaap/2014,2015-03-31,2,USD,,,159000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,CommonStockDividendsPerShareDeclared,us-gaap/2014,2015-03-31,2,USD,,,0.94,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,SalesRevenueNet,us-gaap/2014,2014-03-31,2,USD,BusinessSegments=GreaterChinaSegment;,,19331000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,RetainedEarningsAccumulatedDeficit,us-gaap/2014,2014-09-30,0,USD,,,87152000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,us-gaap/2014,2014-03-31,2,USD,,,193000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap/2014,2015-03-31,1,shares,,,5793799000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,IncreaseDecreaseInInventories,us-gaap/2014,2014-03-31,2,USD,,,65000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,PaymentsForProceedsFromOtherInvestingActivities,us-gaap/2014,2014-03-31,2,USD,,,23000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,us-gaap/2014,2015-03-31,2,USD,,,-246000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,EarningsPerShareBasic,us-gaap/2014,2015-03-31,1,USD,,,2.34,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,PaymentsForRepurchaseOfCommonStock,us-gaap/2014,2015-03-31,2,USD,,,12000000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,SalesRevenueNet,us-gaap/2014,2015-03-31,1,USD,BusinessSegments=AmericasSegment;,,21316000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,AssetsCurrent,us-gaap/2014,2014-09-30,0,USD,,,68531000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,DeferredRevenueCurrent,us-gaap/2014,2014-09-30,0,USD,,,8491000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,AvailableForSaleSecuritiesCurrent,us-gaap/2014,2015-03-31,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;InvestmentType=MoneyMarketFunds;,,0.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,us-gaap/2014,2014-03-31,2,USD,,,-28156000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,CashAndCashEquivalentsAtCarryingValue,us-gaap/2014,2014-09-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;InvestmentType=ForeignGovernmentDebtSecurities;,,0.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,OperatingIncomeLoss,us-gaap/2014,2014-03-31,1,USD,BusinessSegments=EuropeSegment;,,3605000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,AccountsReceivableNetCurrent,us-gaap/2014,2015-03-31,0,USD,,,10905000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,SalesRevenueNet,us-gaap/2014,2014-03-31,2,USD,BusinessSegments=RestOfAsiaPacificSegment;,,6770000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,AssetsCurrent,us-gaap/2014,2015-03-31,0,USD,,,67891000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,LiabilitiesAndStockholdersEquity,us-gaap/2014,2015-03-31,0,USD,,,261194000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,PaymentsForRepurchaseOfCommonStock,us-gaap/2014,2014-03-31,2,USD,,,23000000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,IncreaseDecreaseInAccountsPayable,us-gaap/2014,2014-03-31,2,USD,,,-2375000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,AccumulatedOtherComprehensiveIncomeLossNetOfTax,us-gaap/2014,2014-09-30,0,USD,EquityComponents=AccumulatedTranslationAdjustment;,,-242000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,CommonStockParOrStatedValuePerShare,us-gaap/2014,2015-03-31,0,USD,,,0.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,AccountsPayableCurrent,us-gaap/2014,2014-09-30,0,USD,,,30196000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,Liabilities,us-gaap/2014,2014-09-30,0,USD,,,120292000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,us-gaap/2014,2014-03-31,1,USD,,,196000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,CashAndCashEquivalentsAtCarryingValue,us-gaap/2014,2014-09-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;InvestmentType=CommercialPaper;,,166000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,SalesRevenueNet,us-gaap/2014,2014-03-31,2,USD,,,103240000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,us-gaap/2014,2014-03-31,2,USD,,,10869000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,AvailableForSaleSecuritiesNoncurrent,us-gaap/2014,2015-03-31,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;,,160443000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,CashAndCashEquivalentsAtCarryingValue,us-gaap/2014,2015-03-31,0,USD,,,14489000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,SalesRevenueNet,us-gaap/2014,2015-03-31,2,USD,BusinessSegments=RestOfAsiaPacificSegment;,,9437000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,us-gaap/2014,2014-03-31,2,USD,,,50000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,ResearchAndDevelopmentExpense,us-gaap/2014,2014-03-31,1,USD,ConsolidationItems=MaterialReconcilingItems;,,1422000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,SellingGeneralAndAdministrativeExpense,us-gaap/2014,2014-03-31,2,USD,,,5985000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,AvailableForSaleSecuritiesNoncurrent,us-gaap/2014,2014-09-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;InvestmentType=CommercialPaper;,,0.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,AccumulatedOtherComprehensiveIncomeLossNetOfTax,us-gaap/2014,2015-03-31,0,USD,EquityComponents=AccumulatedNetGainLossFromDesignatedOrQualifyingCashFlowHedges;,,3079000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,OperatingIncomeLoss,us-gaap/2014,2015-03-31,2,USD,BusinessSegments=GreaterChinaSegment;,,13080000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,Liabilities,us-gaap/2014,2015-03-31,0,USD,,,132188000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,AvailableForSaleSecuritiesCurrent,us-gaap/2014,2014-09-30,0,USD,InvestmentType=Cash;,,0.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap/2014,2014-03-31,2,USD,,,36208000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,OperatingIncomeLoss,us-gaap/2014,2015-03-31,2,USD,BusinessSegments=EuropeSegment;,,9994000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,us-gaap/2014,2015-03-31,1,USD,,,-180000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,AvailableForSaleSecuritiesCurrent,us-gaap/2014,2015-03-31,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;InvestmentType=BankTimeDeposits;,,1252000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,SalesRevenueNet,us-gaap/2014,2014-03-31,1,USD,BusinessSegments=EuropeSegment;,,10941000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,CashAndCashEquivalentsAtCarryingValue,us-gaap/2014,2014-09-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;InvestmentType=MoneyMarketFunds;,,1546000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,AvailableForSaleSecuritiesNoncurrent,us-gaap/2014,2014-09-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;,,130162000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,IncreaseDecreaseInDeferredRevenue,us-gaap/2014,2015-03-31,2,USD,,,993000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,OperatingExpenses,us-gaap/2014,2014-03-31,1,USD,,,4354000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,AvailableForSaleSecuritiesNoncurrent,us-gaap/2014,2015-03-31,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;InvestmentType=BankTimeDeposits;,,1058000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,IncreaseDecreaseInOtherReceivables,us-gaap/2014,2015-03-31,2,USD,,,-2500000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,NonoperatingIncomeExpense,us-gaap/2014,2014-03-31,1,USD,,,225000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,OperatingIncomeLoss,us-gaap/2014,2015-03-31,2,USD,BusinessSegments=AmericasSegment;,,17887000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,PaymentsOfDividendsAndDividendEquivalentsOnCommonStockAndRestrictedStockUnits,0001193125-15-153166,2014-03-31,2,USD,,,5430000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,AvailableForSaleSecuritiesNoncurrent,us-gaap/2014,2014-09-30,0,USD,InvestmentType=Cash;,,0.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,us-gaap/2014,2014-03-31,1,USD,,,13000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,CostOfGoodsAndServicesSold,us-gaap/2014,2015-03-31,1,USD,,,34354000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,LiabilitiesAndStockholdersEquity,us-gaap/2014,2014-09-30,0,USD,,,231839000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,AvailableForSaleSecuritiesNoncurrent,us-gaap/2014,2015-03-31,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;InvestmentType=ForeignGovernmentDebtSecurities;,,6808000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,AvailableForSaleSecuritiesNoncurrent,us-gaap/2014,2015-03-31,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;InvestmentType=USStatesAndPoliticalSubdivisions;,,922000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,OperatingIncomeLoss,us-gaap/2014,2015-03-31,2,USD,BusinessSegments=JapanSegment;,,4187000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,AvailableForSaleSecuritiesCurrent,us-gaap/2014,2015-03-31,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;InvestmentType=EquitySecurities;,,2258000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,WeightedAverageNumberOfDilutedSharesOutstanding,us-gaap/2014,2015-03-31,2,shares,,,5858330000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,OperatingIncomeLoss,us-gaap/2014,2014-03-31,2,USD,BusinessSegments=GreaterChinaSegment;,,6788000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,ComprehensiveIncomeNetOfTax,us-gaap/2014,2015-03-31,2,USD,,,33221000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,AvailableForSaleSecuritiesCurrent,us-gaap/2014,2014-09-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;InvestmentType=EquitySecurities;,,2400000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,AvailableForSaleSecuritiesNoncurrent,us-gaap/2014,2015-03-31,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;InvestmentType=AssetBackedSecurities;,,14800000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,NetIncomeLoss,us-gaap/2014,2014-03-31,2,USD,,,23295000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,PropertyPlantAndEquipmentNet,us-gaap/2014,2014-09-30,0,USD,,,20624000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,GrossProfit,us-gaap/2014,2015-03-31,1,USD,,,23656000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,CashAndCashEquivalentsAtCarryingValue,us-gaap/2014,2014-09-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;InvestmentType=USTreasurySecurities;,,12000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,PropertyPlantAndEquipmentNet,us-gaap/2014,2015-03-31,0,USD,,,20151000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,us-gaap/2014,2014-03-31,2,USD,,,363000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,SellingGeneralAndAdministrativeExpense,us-gaap/2014,2014-03-31,1,USD,,,2932000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,CommonStockSharesOutstanding,us-gaap/2014,2015-03-31,0,shares,,,5762278000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,AccumulatedOtherComprehensiveIncomeLossNetOfTax,us-gaap/2014,2014-09-30,0,USD,,,1082000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,EarningsPerShareDiluted,us-gaap/2014,2014-03-31,2,USD,,,3.74,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,us-gaap/2014,2015-03-31,2,USD,,,5871000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,CommonStockDividendsPerShareDeclared,us-gaap/2014,2014-09-30,1,USD,,,0.47,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,OperatingIncomeLoss,us-gaap/2014,2014-03-31,1,USD,,,13593000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,SalesRevenueNet,us-gaap/2014,2015-03-31,1,USD,,,58010000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap/2014,2014-03-31,2,shares,,,6197903000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,ComprehensiveIncomeNetOfTax,us-gaap/2014,2014-03-31,1,USD,,,10278000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,AvailableForSaleSecuritiesCurrent,us-gaap/2014,2014-09-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;,,8833000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,OtherAssetsNoncurrent,us-gaap/2014,2015-03-31,0,USD,,,3937000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,NetIncomeLoss,us-gaap/2014,2015-03-31,1,USD,,,13569000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,AccountsPayableCurrent,us-gaap/2014,2015-03-31,0,USD,,,23159000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,OperatingIncomeLoss,us-gaap/2014,2015-03-31,1,USD,BusinessSegments=GreaterChinaSegment;,,6714000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,OtherComprehensiveIncomeLossNetOfTax,us-gaap/2014,2014-03-31,1,USD,,,55000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,AvailableForSaleSecuritiesCurrent,us-gaap/2014,2015-03-31,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;InvestmentType=USGovernmentAgenciesDebtSecurities;,,1056000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,AvailableForSaleSecuritiesNoncurrent,us-gaap/2014,2015-03-31,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;InvestmentType=MoneyMarketFunds;,,0.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,AvailableForSaleSecuritiesCurrent,us-gaap/2014,2015-03-31,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;InvestmentType=USStatesAndPoliticalSubdivisions;,,24000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,AvailableForSaleSecuritiesNoncurrent,us-gaap/2014,2014-09-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;InvestmentType=MoneyMarketFunds;,,0.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,SellingGeneralAndAdministrativeExpense,us-gaap/2014,2015-03-31,2,USD,,,7060000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,CommitmentsAndContingencies,us-gaap/2014,2014-09-30,0,USD,,,,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,ShareBasedCompensation,us-gaap/2014,2015-03-31,2,USD,,,1815000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,OtherAssetsCurrent,us-gaap/2014,2014-09-30,0,USD,,,9806000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
0001193125-15-153166,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,us-gaap/2014,2014-03-31,1,USD,,,39000000.0,,APPLE INC,10-Q,2015-03-31,2015-04-28,2015q2
