cik,company_name,year_2014_chi_square,year_2014_p_value,year_2014_MAD,year_2014_KS_test,year_2015_chi_square,year_2015_p_value,year_2015_MAD,year_2015_KS_test,year_2016_chi_square,year_2016_p_value,year_2016_MAD,year_2016_KS_test,year_2017_chi_square,year_2017_p_value,year_2017_MAD,year_2017_KS_test,year_2018_chi_square,year_2018_p_value,year_2018_MAD,year_2018_KS_test,year_2019_chi_square,year_2019_p_value,year_2019_MAD,year_2019_KS_test,year_2020_chi_square,year_2020_p_value,year_2020_MAD,year_2020_KS_test,year_2021_chi_square,year_2021_p_value,year_2021_MAD,year_2021_KS_test,year_2022_chi_square,year_2022_p_value,year_2022_MAD,year_2022_KS_test,year_2023_chi_square,year_2023_p_value,year_2023_MAD,year_2023_KS_test,year_2024_chi_square,year_2024_p_value,year_2024_MAD,year_2024_KS_test
0000814547,FAIR ISAAC CORP,14.3162,0.0739,0.7904,0.9133,35.7291,0.0,1.2554,0.906,17.1895,0.0282,0.807,0.9085,19.2529,0.0136,0.7956,0.9187,27.5688,0.0006,1.0562,0.909,13.7678,0.088,0.7399,0.912,23.9027,0.0024,0.9536,0.9065,33.3925,0.0001,1.2015,0.8927,27.5342,0.0006,0.9921,0.9138,36.8816,0.0,1.3083,0.921,16.4605,0.0362,0.9796,0.9094
0001929561,"RXO, Inc.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4482,0.0364,2.4749,0.9043,38.6915,0.0,1.8899,0.8999,73.3282,0.0,2.5712,0.9118
0000072741,EVERSOURCE ENERGY,24.1755,0.0021,0.4749,0.8923,20.7867,0.0077,0.5274,0.8963,28.2801,0.0004,0.6059,0.8943,14.0304,0.081,0.4795,0.9017,22.7782,0.0037,0.5739,0.8988,79.2974,0.0,0.9822,0.9031,88.1027,0.0,1.1528,0.9048,71.78,0.0,1.0221,0.9062,85.3645,0.0,0.8197,0.9114,76.7616,0.0,0.9144,0.9163,74.7968,0.0,1.0166,0.9148
0001811074,Texas Pacific Land Corp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.5005,0.0,1.7882,0.9213,91.6836,0.0,1.5963,0.9071,146.7673,0.0,2.3841,0.9083,62.8877,0.0,2.0358,0.9134
0000217346,TEXTRON INC,32.3637,0.0001,1.127,0.8958,31.9185,0.0001,1.2307,0.8966,29.6177,0.0002,1.1216,0.9031,40.2609,0.0,1.2913,0.9005,41.3472,0.0,1.2714,0.8941,29.9403,0.0002,1.2427,0.8935,14.0556,0.0803,0.8405,0.8964,34.2256,0.0,0.9335,0.9095,27.9986,0.0005,0.9159,0.9051,12.779,0.1197,0.6501,0.9035,8.7862,0.3607,0.5934,0.9008
0001049502,MKS INC,23.4364,0.0028,0.8777,0.922,17.061,0.0295,0.9879,0.9105,24.3168,0.002,1.1599,0.8971,50.2418,0.0,1.4118,0.9031,60.8858,0.0,1.8176,0.9162,22.4378,0.0042,0.8311,0.9093,16.386,0.0372,0.9119,0.9083,45.8465,0.0,1.1727,0.9114,27.7237,0.0005,1.1029,0.8912,30.8732,0.0001,1.0765,0.8877,67.7788,0.0,1.8215,0.8931
0001688568,DXC Technology Co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4753,0.0125,1.0014,0.9073,25.8589,0.0011,0.8007,0.8963,35.7126,0.0,1.0133,0.9084,20.3501,0.0091,0.8049,0.9062,24.9931,0.0016,0.9212,0.914,24.8213,0.0017,0.8985,0.9088,34.779,0.0,1.09,0.9025,36.0456,0.0,1.1921,0.9095
0000927628,CAPITAL ONE FINANCIAL CORP,30.3022,0.0002,0.8651,0.9105,48.9879,0.0,0.95,0.9156,21.5715,0.0058,0.5607,0.8967,29.2056,0.0003,0.6861,0.8959,32.1399,0.0001,0.8731,0.9086,82.4218,0.0,1.2718,0.9206,35.6862,0.0,0.8265,0.9124,21.78,0.0053,0.5955,0.9025,52.6791,0.0,1.1757,0.9011,71.7543,0.0,1.489,0.9068,41.6868,0.0,1.1087,0.9057
0001578732,"Marcus & Millichap, Inc.",18.1349,0.0202,1.0257,0.9053,44.5023,0.0,1.4808,0.9034,75.1707,0.0,2.2461,0.892,72.7807,0.0,1.9933,0.9052,39.5882,0.0,1.5672,0.8923,46.8252,0.0,1.784,0.8975,49.0175,0.0,1.5767,0.8969,51.6555,0.0,1.4443,0.9159,22.1434,0.0047,1.0602,0.9002,31.0066,0.0001,1.1022,0.887,40.8488,0.0,1.5475,0.9014
0001632127,"Cable One, Inc.",0.0,0.0,0.0,0.0,71.1459,0.0,3.2217,0.9123,160.4162,0.0,3.3523,0.8953,128.2437,0.0,2.8485,0.9059,111.1221,0.0,1.7882,0.8929,72.7308,0.0,1.7708,0.8899,74.2598,0.0,1.6399,0.9039,63.541,0.0,1.7249,0.9154,78.987,0.0,2.0703,0.9127,96.2852,0.0,2.0687,0.9056,243.289,0.0,2.3361,0.898
0001996862,Bunge Global SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.6499,0.0,1.2183,0.9025
0000073124,NORTHERN TRUST CORP,71.163,0.0,1.2447,0.8865,44.3174,0.0,1.0238,0.9065,26.9617,0.0007,0.7296,0.9035,49.6498,0.0,1.0684,0.9104,52.7777,0.0,1.1214,0.9121,33.8009,0.0,0.8065,0.9104,113.9609,0.0,1.5754,0.9024,110.1937,0.0,1.6554,0.903,133.0373,0.0,1.6538,0.9185,59.8887,0.0,1.2623,0.9052,50.4649,0.0,1.1566,0.9108
0001284812,"COHEN & STEERS, INC.",98.624,0.0,2.0321,0.9112,142.4604,0.0,2.4552,0.9162,81.6828,0.0,1.5893,0.9239,99.3663,0.0,2.0017,0.9144,112.6072,0.0,2.2384,0.8971,73.4118,0.0,1.7551,0.9038,47.1705,0.0,1.635,0.9083,57.0359,0.0,1.7323,0.9091,57.2585,0.0,1.6753,0.902,12.3195,0.1375,0.7212,0.907,12.6245,0.1254,0.8066,0.9107
0001126956,SPIRE INC,10.6821,0.2204,0.5301,0.9044,13.6271,0.092,0.5754,0.906,24.1637,0.0022,0.5032,0.9073,23.8485,0.0024,0.4979,0.9052,51.9871,0.0,0.8639,0.9192,46.3388,0.0,0.7252,0.9175,52.1453,0.0,0.8821,0.9161,46.0982,0.0,0.7928,0.9088,94.2902,0.0,1.0729,0.9071,134.9142,0.0,1.2063,0.9104,135.4899,0.0,1.6644,0.9067
0000097745,THERMO FISHER SCIENTIFIC INC.,40.0108,0.0,1.0946,0.908,22.5537,0.004,1.0649,0.9152,57.941,0.0,1.8971,0.9204,93.6351,0.0,1.8567,0.9176,54.5926,0.0,1.5384,0.9096,60.5924,0.0,1.4767,0.9043,41.1303,0.0,1.1546,0.9105,33.894,0.0,1.0725,0.9119,69.6692,0.0,1.5133,0.9134,72.1151,0.0,1.404,0.9128,88.582,0.0,1.6868,0.9198
0000355811,GENTEX CORP,10.9963,0.2019,0.9296,0.8998,23.1111,0.0032,1.3052,0.8918,13.0083,0.1116,0.8994,0.8946,14.3567,0.0729,0.9332,0.9084,22.0302,0.0049,1.3281,0.9084,59.598,0.0,1.9101,0.9115,62.4045,0.0,1.8819,0.9069,36.5613,0.0,1.3821,0.9077,47.935,0.0,1.3193,0.8978,43.8001,0.0,1.6451,0.8881,46.3525,0.0,1.5852,0.888
0001517302,Artisan Partners Asset Management Inc.,68.0586,0.0,1.3472,0.9134,18.6504,0.0168,0.7643,0.9062,23.4187,0.0029,1.2033,0.9088,36.8243,0.0,1.5382,0.9052,22.6636,0.0038,0.9619,0.9096,22.0788,0.0048,0.8461,0.9062,27.885,0.0005,1.1322,0.8974,26.9712,0.0007,1.0713,0.8921,16.6227,0.0343,0.7637,0.8996,55.7886,0.0,1.3283,0.8793,50.1833,0.0,1.275,0.8837
0000091576,KEYCORP /NEW/,60.0549,0.0,1.0407,0.9063,64.2956,0.0,0.932,0.9112,47.0303,0.0,0.966,0.9097,115.4182,0.0,1.6489,0.9098,95.141,0.0,1.5595,0.907,99.2783,0.0,1.6519,0.899,137.0908,0.0,2.0572,0.8919,102.2571,0.0,1.7053,0.8897,93.2238,0.0,1.2692,0.8838,109.0565,0.0,1.1124,0.8756,68.3752,0.0,0.788,0.8806
0001635088,Roivant Sciences Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.6014,0.0,1.1932,0.9013,101.3131,0.0,1.7982,0.9083,23.6031,0.0027,1.1388,0.9134,55.9681,0.0,1.9356,0.9085
0000026324,CURTISS WRIGHT CORP,44.6094,0.0,1.4612,0.9036,50.8377,0.0,1.3844,0.9037,65.6427,0.0,1.8728,0.8933,52.9393,0.0,1.871,0.9023,35.6508,0.0,1.1132,0.9069,44.9826,0.0,1.2693,0.9077,28.8883,0.0003,1.0437,0.9218,30.6031,0.0002,1.1776,0.9057,45.211,0.0,1.7579,0.8943,43.298,0.0,1.6357,0.9015,21.9989,0.0049,1.0396,0.9005
0001274173,JANUS HENDERSON GROUP PLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5202,0.0001,1.3324,0.9065,50.7436,0.0,1.5478,0.9173,60.49,0.0,1.4783,0.9244,29.7723,0.0002,1.2248,0.9066,36.8512,0.0,1.3075,0.9154,36.8444,0.0,1.1087,0.9137,19.8515,0.0109,0.9258,0.9054,6.415,0.6009,0.4885,0.912
0001057877,IDACORP INC,24.3692,0.002,0.7903,0.906,29.4623,0.0003,0.9596,0.9171,34.3309,0.0,1.0412,0.9143,54.3887,0.0,1.2499,0.9047,57.7119,0.0,1.4843,0.9073,65.7151,0.0,1.6552,0.9081,58.2727,0.0,1.4252,0.9099,80.1319,0.0,1.7652,0.9154,98.1474,0.0,2.0394,0.9158,91.1616,0.0,1.6458,0.9093,77.7382,0.0,1.2204,0.9005
0000078890,BRINKS CO,43.8249,0.0,1.4892,0.9041,21.0835,0.0069,0.9294,0.9006,14.607,0.0673,0.6934,0.9113,28.1191,0.0005,0.8257,0.9089,28.9787,0.0003,0.9019,0.9039,33.7795,0.0,0.9981,0.8885,38.0094,0.0,1.1212,0.8911,42.0009,0.0,1.1336,0.9036,52.9853,0.0,1.2084,0.8979,71.7698,0.0,1.7259,0.8911,81.2249,0.0,1.6283,0.8927
0001080014,"Innoviva, Inc.",22.7608,0.0037,1.518,0.889,29.825,0.0002,1.757,0.9155,32.3296,0.0001,1.6522,0.9216,32.8795,0.0001,1.6614,0.9259,15.1783,0.0558,1.1193,0.9187,75.4461,0.0,2.5656,0.9241,41.0006,0.0,1.6682,0.9184,26.6996,0.0008,1.0736,0.9064,115.8036,0.0,2.1547,0.8965,139.4565,0.0,2.7094,0.8964,153.6142,0.0,2.1141,0.9119
0001114483,Integer Holdings Corp,14.4434,0.0709,0.826,0.9187,6.4806,0.5936,0.6784,0.9055,28.7622,0.0003,1.4186,0.8925,65.379,0.0,2.1033,0.8894,27.2431,0.0006,1.2288,0.9097,60.648,0.0,1.8099,0.9151,47.5427,0.0,1.449,0.9123,56.7347,0.0,1.7882,0.9144,21.1652,0.0067,1.1327,0.9098,59.1907,0.0,1.836,0.9062,79.2323,0.0,2.1343,0.9022
0000910606,REGENCY CENTERS CORP,91.4431,0.0,1.3466,0.8948,72.4243,0.0,1.3662,0.894,70.2572,0.0,1.2195,0.8932,26.9861,0.0007,0.7604,0.8976,127.2735,0.0,1.6843,0.8973,140.6246,0.0,1.7098,0.8928,65.4905,0.0,1.0043,0.9089,69.8955,0.0,1.2678,0.9045,102.667,0.0,1.5107,0.8962,83.8941,0.0,1.0493,0.9042,71.3805,0.0,1.0323,0.8992
0000849869,SILGAN HOLDINGS INC,76.8911,0.0,1.9201,0.9161,66.3915,0.0,1.7584,0.9096,57.1969,0.0,1.4723,0.9023,27.7835,0.0005,1.0855,0.9076,25.6284,0.0012,1.2495,0.9038,32.9091,0.0001,1.5289,0.914,36.2095,0.0,1.5889,0.9188,26.8255,0.0008,1.3512,0.9047,24.4313,0.0019,1.3107,0.9155,38.5965,0.0,1.7681,0.9109,43.8424,0.0,1.6294,0.9133
0000066382,"MILLERKNOLL, INC.",12.2427,0.1407,0.9023,0.9069,17.0864,0.0292,0.8583,0.9135,56.1038,0.0,1.92,0.9179,25.6647,0.0012,1.1801,0.9116,28.0508,0.0005,1.2739,0.9176,45.9382,0.0,1.355,0.9115,22.1896,0.0046,0.809,0.9093,31.7064,0.0001,0.8772,0.8982,32.5962,0.0001,0.8091,0.8961,32.8736,0.0001,1.2081,0.8982,26.5287,0.0009,0.816,0.8994
0000003453,"Matson, Inc.",58.9789,0.0,2.1635,0.9012,44.7611,0.0,1.9429,0.9141,73.042,0.0,1.9406,0.9049,105.0049,0.0,1.8105,0.9152,76.1925,0.0,1.6374,0.9136,102.6085,0.0,2.0209,0.906,74.6745,0.0,1.8972,0.9032,48.718,0.0,1.5459,0.9077,35.3049,0.0,1.125,0.8975,39.2785,0.0,1.4285,0.9084,80.1068,0.0,2.0893,0.9202
0000070318,TENET HEALTHCARE CORP,12.6001,0.1264,0.8812,0.9012,17.2788,0.0273,1.0546,0.897,6.3349,0.6098,0.4619,0.8987,20.3449,0.0091,0.9517,0.9023,54.0581,0.0,1.4635,0.9127,38.2699,0.0,1.2551,0.9098,49.4429,0.0,1.3885,0.9123,38.5709,0.0,1.1813,0.9033,62.8574,0.0,1.6905,0.8952,66.104,0.0,1.869,0.9044,43.1174,0.0,1.5889,0.9054
